id,price,brand,model,processor,ram memory,display size,storage capacity,cpu cores,graphics card,rating,reviews,name,url,image,instock
c8396e9303,64990,dell,Vostro 3520,5.0,8,15.6,256,6,,0.0,0,Dell Vostro 3520 i5 11th 8GB 256GB 15.6 FHD,https://www.daraz.com.np/products/dell-vostro-3520-i5-11th-8gb-256gb-156-fhd-i128485256-s1035978787.html?search=1,https://static-01.daraz.com.np/p/ff898837e8c910b82f0a6d0289ba57b7.jpg_750x750.jpg_.webp,
b3a4833ab5,272222,asus,2023 Zenbook,7.0,32,14.0,1024,8,,0.0,0,"Asus 2023 Zenbook Space Edition Oled Ux5401Zas-Kn030W - New 14 Inch,32Gb/1Tb,Intel Core I7",https://www.daraz.com.np/products/asus-2023-zenbook-space-edition-oled-ux5401zas-kn030w-new-14-inch32gb1tbintel-core-i7-i127835580-s1034809909.html?search=1,https://static-01.daraz.com.np/p/34ee506ffbc50ad80983547a2d8b5b2b.jpg_750x750.jpg_.webp,
1f118024c5,81000,acer,Aspire 5,5.0,8,15.6,512,10,,0.0,0,"Acer Aspire 5 13th Gen Intel Core i5/ 8GB RAM 512GB SSD/ 15.6"" FHD/ Intel Iris Xe Graphics/ Steel Gray",https://www.daraz.com.np/products/acer-aspire-5-13th-gen-intel-core-i5-8gb-ram-512gb-ssd-156-fhd-intel-iris-xe-graphics-steel-gray-i127222036-s1034493299.html?search=1,,
c19712ef90,360000,msi,Creator 15,7.0,32,15.6,1024,1,2070.0,0.0,0,"MSI Creator 15 A10SF I7 10th Gen / RTX 2070 MAX-Q / 32GB RAM / 1TB SSD / 15.6"" 4K UHD Display",https://www.daraz.com.np/products/msi-creator-15-a10sf-i7-10th-gen-rtx-2070-max-q-32gb-ram-1tb-ssd-156-4k-uhd-display-i123291143-s1033501068.html?search=1,https://static-01.daraz.com.np/p/55eb14ee248dc3a57982fcd5b0ad6906.jpg_750x750.jpg_.webp,
fbb00c44c9,98500,acer,Aspire A3,5.0,8,15.6,256,4,,0.0,0,"Acer Aspire A3 Core i5 11th Gen/8GB RAM/256GB SSD/15.6""FHD/2Gb GFX NVIDIA MX3502GB/Win11",https://www.daraz.com.np/products/acer-aspire-a3-core-i5-11th-gen8gb-ram256gb-ssd156fhd2gb-gfx-nvidia-mx3502gbwin11-i122106312-s1033186572.html?search=1,https://static-01.daraz.com.np/p/e98d0ccdb31c820dbe3f7cb541c7c18d.jpg_750x750.jpg_.webp,
c46f45e743,85000,dell,Inspiron 3511,5.0,8,15.6,512,6,,0.0,0,"Dell Inspiron 3511 i5 11th Gen / Nvidia MX350 Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display",https://www.daraz.com.np/products/dell-inspiron-3511-i5-11th-gen-nvidia-mx350-graphics-8gb-ram-512gb-ssd-156-fhd-display-i120067865-s1032809679.html?search=1,https://static-01.daraz.com.np/p/eb1f934df93f94de873c46206c102797.jpg_750x750.jpg_.webp,
cf7a100c94,90500,lenovo,LOQ 15IRH8,5.0,8,15.6,512,8,2050.0,0.0,0,Lenovo LOQ 15IRH8 (12th Gen Intel Core i5 12450H Processor | 8GB DDR5 RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Graphics Card,https://www.daraz.com.np/products/lenovo-loq-15irh8-12th-gen-intel-core-i5-12450h-processor-8gb-ddr5-ram-512gb-ssd-nvidia-geforce-rtx-2050-4gb-graphics-card-i130110558-s1038003593.html?search=1,https://static-01.daraz.com.np/p/018f33a13e43d2189b334b6301be46b9.jpg_750x750.jpg_.webp,
1d1f4f4a34,110000,dell,INSPIRON 5406,5.0,8,14.0,512,4,,0.0,0,DELL INSPIRON 5406 2 in 1 Laptop Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home),https://www.daraz.com.np/products/dell-inspiron-5406-2-in-1-laptop-intel-core-i5-11th-gen-1135g7-8-gb512-gb-ssdwindows-10-home-i129274958-s1037312322.html?search=1,https://static-01.daraz.com.np/p/94471983ad9fa460936cc8d93160fead.jpg_750x750.jpg_.webp,
2fe81d633f,99990,hp,ProBook 440,5.0,16,14.0,512,10,,0.0,0,"HP ProBook 440 G9 Core i5 12th Gen/16GB RAM/512GB SSD/14"" Screen/Win 10 Pro/Fingerprint(Business Series)",https://www.daraz.com.np/products/hp-probook-440-g9-core-i5-12th-gen16gb-ram512gb-ssd14-screenwin-10-profingerprintbusiness-series-i128902855-s1036849263.html?search=1,https://static-01.daraz.com.np/p/3e04b3fe0ba3a6d529196e70b74becb2.jpg_750x750.jpg_.webp,
da31aa7776,86000,acer,Aspire 5,5.0,8,14.0,512,6,,0.0,0,"Acer Aspire 5 Laptop 13th Gen Intel Core i5 \ Windows 11 home \ 8 GB \ 512 GB \ Intel Graphics A514-56M 14"" \ 2 Years Warranty",https://www.daraz.com.np/products/acer-aspire-5-laptop-13th-gen-intel-core-i5-windows-11-home-8-gb-512-gb-intel-graphics-a514-56m-14-2-years-warranty-i128278201-s1035498281.html?search=1,https://static-01.daraz.com.np/p/040b59bb196b533d6fe861bfbe673cb8.jpg_750x750.jpg_.webp,
695f19e6e9,85000,hp,Pavilion Laptop,5.0,8,15.6,512,6,,0.0,0,"HP Pavilion Laptop 15-eh1066Au 49N15Pa 8 GB RAM (2 X 4 Gb), 512 GB SSD, 15.6""",https://www.daraz.com.np/products/hp-pavilion-laptop-15-eh1066au-49n15pa-8-gb-ram-2-x-4-gb-512-gb-ssd-156-i128233611-s1035383971.html?search=1,https://static-01.daraz.com.np/p/78d1a1f74a63e3da12815edec1d4e78f.jpg_750x750.jpg_.webp,
eafaed7c06,150990,lenovo,ThinkBook G3,7.0,8,15.6,256,8,2800.0,0.0,0,Lenovo ThinkBook G3 With Ryzen 7 5700U Processor 15.6 IPS Inch FHD 300 Display 8GB RAM 256GB ROM,https://www.daraz.com.np/products/lenovo-thinkbook-g3-with-ryzen-7-5700u-processor-156-ips-inch-fhd-300-display-8gb-ram-256gb-rom-i128223665-s1035358910.html?search=1,,
8a6fd99fa1,159000,asus,M513U Vivobook,5.0,8,15.6,512,6,2000.0,0.0,0,Asus M513U Vivobook With Ryzen 5 5500U Processor 15.6 Inch FHD Oled Display 8GB RAM 512GB ROM,https://www.daraz.com.np/products/asus-m513u-vivobook-with-ryzen-5-5500u-processor-156-inch-fhd-oled-display-8gb-ram-512gb-rom-i128222756-s1035359809.html?search=1,,
a93a08cab6,204000,lenovo,ThinkBook G3,5.0,8,15.6,256,6,2800.0,0.0,0,Lenovo ThinkBook G3 With Ryzen 5 5500U Processor 15.6 IPS Inch FHD 300 Display 8GB RAM 256GB ROM,https://www.daraz.com.np/products/lenovo-thinkbook-g3-with-ryzen-5-5500u-processor-156-ips-inch-fhd-300-display-8gb-ram-256gb-rom-i128222737-s1035362431.html?search=1,,
5987b55cff,227777,asus,ZenBook 14X,7.0,8,14.0,1024,8,,0.0,0,ASUS ZenBook 14X OLED UX5400ZB,https://www.daraz.com.np/products/asus-zenbook-14x-oled-ux5400zb-i127880819-s1034884649.html?search=1,https://static-01.daraz.com.np/p/40e9b703889369e16df5912d5fc4d2de.png_750x750.jpg_.webp,
9704c312a8,178000,asus,Zephyrus G14,7.0,16,14.0,512,8,1650.0,0.0,0,"Asus Zephyrus G14 2021 GA401QH Ryzen 7 5800HS / GTX 1650/ 16GB RAM / 512GB SSD / 14"" FHD 144Hz Display",https://www.daraz.com.np/products/asus-zephyrus-g14-2021-ga401qh-ryzen-7-5800hs-gtx-1650-16gb-ram-512gb-ssd-14-fhd-144hz-display-i123262630-s1033489298.html?search=1,https://static-01.daraz.com.np/p/823fa5fc6fb4f22876d014af8089ad0e.jpg_750x750.jpg_.webp,
720d49fcad,360000,dell,Alienware M15,7.0,32,15.6,1024,8,3070.0,0.0,0,"Dell Alienware M15 R6 i7 11800H / RTX 3070 GDDR6 / 32GB RAM / 1TB SSD / 15.6"" QHD 240Hz Display",https://www.daraz.com.np/products/dell-alienware-m15-r6-i7-11800h-rtx-3070-gddr6-32gb-ram-1tb-ssd-156-qhd-240hz-display-i123261902-s1033482556.html?search=1,https://static-01.daraz.com.np/p/3b7edb839df7d3877cabcffb89f24548.jpg_750x750.jpg_.webp,
c4ca191c88,78990,lenovo,Thinkpad X13,5.0,16,13.3,128,4,,0.0,0,Lenovo Thinkpad X13 Gen2 Laptop Intel Core i5 16GB RAM 128GB SSD Windows 10 Pro Genuine,https://www.daraz.com.np/products/lenovo-thinkpad-x13-gen2-laptop-intel-core-i5-16gb-ram-128gb-ssd-windows-10-pro-genuine-i120221704-s1032830711.html?search=1,,
cc2f3b5536,45000,lenovo,E41 45,2.0,4,14.0,1024,2,,0.0,0,Lenovo E41-45 AMD A6 4GB RAM 1TB HDD 14” HD Display,https://www.daraz.com.np/products/lenovo-e41-45-amd-a6-4gb-ram-1tb-hdd-14-hd-display-i119732967-s1032751359.html?search=1,https://static-01.daraz.com.np/p/7f323fc4a1e9ffebef9d77c6daf5e4f2.jpg_750x750.jpg_.webp,
87eabbc207,126490,hp,Envy x360,7.0,16,14.0,512,10,,0.0,0,"HP Envy x360 i7 13th Gen 16GB RAM 512GB SSD 14"" FHD 360 Touch Screen Display",https://www.daraz.com.np/products/hp-envy-x360-i7-13th-gen-16gb-ram-512gb-ssd-14-fhd-360-touch-screen-display-i128490147-s1035976865.html?search=1,https://static-01.daraz.com.np/p/c5b4c36a501a642af9a93f637f49cdfa.jpg_750x750.jpg_.webp,
97c8adeaf2,75000,acer,Swift 3,7.0,8,14.0,512,8,2000.0,0.0,0,"Acer Swift 3 Ryzen7 5700U 8GB Ram 512GB SSD 14"" FHD Display",https://www.daraz.com.np/products/acer-swift-3-ryzen7-5700u-8gb-ram-512gb-ssd-14-fhd-display-i128488223-s1035974951.html?search=1,https://static-01.daraz.com.np/p/7b957fa2789e22fe7c97b3322cc1c173.jpg_750x750.jpg_.webp,
938860963a,76500,lenovo,Slim 7,5.0,12,14.0,512,4,,0.0,0,Lenovo Slim 7 With i5 10th Gen Processor 14 Inch FHD IPS Display 12GB RAM 512GB ROM,https://www.daraz.com.np/products/lenovo-slim-7-with-i5-10th-gen-processor-14-inch-fhd-ips-display-12gb-ram-512gb-rom-i128223661-s1035358906.html?search=1,,
3c72df5172,215000,msi,Summit E16,7.0,16,15.6,1024,12,,0.0,0,"MSI Summit E16 Flip Evo 2023 2-in-1 i7 13TH GEN / 1TB SSD / 16GB RAM / 16"" FHD 165Hz Touchscreen / 2 Year Warranty",https://www.daraz.com.np/products/msi-summit-e16-flip-evo-2023-2-in-1-i7-13th-gen-1tb-ssd-16gb-ram-16-fhd-165hz-touchscreen-2-year-warranty-i128211412-s1035345155.html?search=1,https://static-01.daraz.com.np/p/eec417bcc851ace9752d1a1b51ca3a70.png_750x750.jpg_.webp,
284bb854fc,71111,asus,Vivobook X1402Za,3.0,4,14.0,256,4,,0.0,0,"Asus Vivobook X1402Za-Eb474W - 12Th I3 14 Inch,4Gb/256Gb,Intel Core I3",https://www.daraz.com.np/products/asus-vivobook-x1402za-eb474w-12th-i3-14-inch4gb256gbintel-core-i3-i127832692-s1034817287.html?search=1,https://static-01.daraz.com.np/p/bba75d460dc10a252e0a7a3d1b900eb1.jpg_750x750.jpg_.webp,
65a15765b4,223000,msi,Stealth 15M,7.0,16,15.6,512,4,1660.0,0.0,0,"MSI Stealth 15M A11SDK I7 11th Gen / GTX 1660Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display",https://www.daraz.com.np/products/msi-stealth-15m-a11sdk-i7-11th-gen-gtx-1660ti-16gb-ram-512gb-ssd-156-fhd-144hz-display-i123289469-s1033482986.html?search=1,https://static-01.daraz.com.np/p/31c619ea4ca3cca5abe7c12aca15e140.jpg_750x750.jpg_.webp,
09029aecf9,121000,dell,Inspiron 5400,7.0,8,14.0,512,4,,0.0,0,"Dell Inspiron 5400 2-In-1 I7 10th Gen / 8GB RAM / 512GB SSD / 14"" FHD X360 Touch Display",https://www.daraz.com.np/products/dell-inspiron-5400-2-in-1-i7-10th-gen-8gb-ram-512gb-ssd-14-fhd-x360-touch-display-i123270686-s1033491496.html?search=1,https://static-01.daraz.com.np/p/20a5e05e83b07761227ca1476f53f40a.jpg_750x750.jpg_.webp,
5fdac4d8ff,112999,hp,ENVY x360,7.0,8,13.3,512,8,2800.0,0.0,0,HP ENVY x360 Convertible 13-AY1018AU | AMD Ryzen 7 | 8GB RAM | 512GB SSD | AMD Radeon | 13.3-inch FHD,https://www.daraz.com.np/products/hp-envy-x360-convertible-13-ay1018au-amd-ryzen-7-8gb-ram-512gb-ssd-amd-radeon-133-inch-fhd-i129855583-s1037712094.html?search=1,https://static-01.daraz.com.np/p/cbe87f3440a431cc7267ef044b47b584.png_750x750.jpg_.webp,
acf361bbde,139990,lenovo,ThinkPad Z13,5.0,16,13.3,512,6,2800.0,0.0,0,"Lenovo ThinkPad Z13 Ryzen 5 Pro 6650U/ 16 GB DDR5 RAM/512 GB NVME SSD/ 13.3"" IPS / FP/ Backlit Keyboard/Win 11 Professional (Business Series Laptop)",https://www.daraz.com.np/products/lenovo-thinkpad-z13-ryzen-5-pro-6650u-16-gb-ddr5-ram512-gb-nvme-ssd-133-ips-fp-backlit-keyboardwin-11-professional-business-series-laptop-i128924094-s1036853139.html?search=1,https://static-01.daraz.com.np/p/1fcdc367f53af880ee2cbe847871293e.jpg_750x750.jpg_.webp,
4f0f23903b,120000,dell,Latitude 3420,5.0,8,14.0,256,4,,0.0,0,"Dell Latitude 3420 i5 11th Gen / 8GB RAM / 256 SSD / 14"" HD Display / 3 Years Warranty With Os",https://www.daraz.com.np/products/dell-latitude-3420-i5-11th-gen-8gb-ram-256-ssd-14-hd-display-3-years-warranty-with-os-i128233601-s1035387263.html?search=1,https://static-01.daraz.com.np/p/f7bde1581e08b93f6a6e6076439fb5a3.jpg_750x750.jpg_.webp,
86b0879f91,122000,asus,ZenBook 14,5.0,8,14.0,512,6,2800.0,0.0,0,Asus ZenBook 14 2023 UM3402 Ryzen 5 7530U / 8GB RAM / 512GB SSD / 14'' WQXGA Display / Backlit Keyboard,https://www.daraz.com.np/products/asus-zenbook-14-2023-um3402-ryzen-5-7530u-8gb-ram-512gb-ssd-14-wqxga-display-backlit-keyboard-i128053961-s1035136620.html?search=1,https://static-01.daraz.com.np/p/a346935f6bd58c74308cdb53dc556d4d.jpg_750x750.jpg_.webp,
b8a45593f6,157626,dell,G5 2021,5.0,8,15.6,512,6,3050.0,0.0,0,"Dell G5 2021 G5511 i5 11th Gen / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display",https://www.daraz.com.np/products/dell-g5-2021-g5511-i5-11th-gen-rtx-3050-16gb-ram-512gb-ssd-156-120hz-fhd-display-i127974493-s1035016364.html?search=1,https://static-01.daraz.com.np/p/09e7e7cd36c7688e605ab92487b8b480.jpg_750x750.jpg_.webp,
2bef8def7b,161111,asus,Vivobook Flip,7.0,16,14.0,1024,8,,0.0,0,"Asus Vivobook Flip Tp3402Za-Lz019W - Touch - 12Th I7 14 Inch,16Gb/1Tb,Intel Core I7",https://www.daraz.com.np/products/asus-vivobook-flip-tp3402za-lz019w-touch-12th-i7-14-inch16gb1tbintel-core-i7-i127836558-s1034809906.html?search=1,https://static-01.daraz.com.np/p/977789d192fb6cfe69275fac3b491a64.jpg_750x750.jpg_.webp,
c05bf7bd47,158000,asus,ROG Strix,5.0,16,15.6,512,6,3050.0,0.0,0,"Asus ROG Strix G15 2021 G513QC Ryzen 5 5600H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display",https://www.daraz.com.np/products/asus-rog-strix-g15-2021-g513qc-ryzen-5-5600h-rtx-3050-16gb-ram-512gb-ssd-156-fhd-144hz-display-i123265499-s1033498014.html?search=1,https://static-01.daraz.com.np/p/29d3023212d7e7d0f0d1fd9346c6db4f.jpg_750x750.jpg_.webp,
cf770e4ca7,100000,acer,Swift 3,7.0,8,14.0,512,8,,0.0,0,Acer Swift 3 AMD Ryzen 7 5700U 8 GB RAM 512GB SSD 14’’ FHD,https://www.daraz.com.np/products/acer-swift-3-amd-ryzen-7-5700u-8-gb-ram-512gb-ssd-14-fhd-i119084380-s1032612041.html?search=1,https://static-01.daraz.com.np/p/4af172cca7e65fc5548a55a066869f2b.jpg_750x750.jpg_.webp,
4f84a41692,103000,acer,Swift 3,7.0,8,13.3,256,8,2800.0,0.0,0,Acer Swift 3 Intel i7 11th Generation 1165G7 8GB LPDDR4X 256GB M.2 NVMe PCIe 3.0,https://www.daraz.com.np/products/acer-swift-3-intel-i7-11th-generation-1165g7-8gb-lpddr4x-256gb-m2-nvme-pcie-30-i118328055-s1032425041.html?search=1,https://static-01.daraz.com.np/p/18d852e6e561a82279d7a84127c94495.jpg_750x750.jpg_.webp,
737728a39a,279000,microsoft,Surface 3,7.0,16,13.5,512,4,,0.0,0,"Microsoft Surface 3 Laptop for Business (13.5"" Multi-Touch/i7-Gen10/16GB RAM/512GB M.2 NVMe SSD/Win 10 Pro/Matt Black)",https://www.daraz.com.np/products/microsoft-surface-3-laptop-for-business-135-multi-touchi7-gen1016gb-ram512gb-m2-nvme-ssdwin-10-promatt-black-i105406235-s1027116566.html?search=1,https://static-01.daraz.com.np/p/1ce5dc55537aefa8d944fd3f7ab61626.jpg_750x750.jpg_.webp,
757e745f27,68000,acer,Aspire 3,7.0,8,15.6,256,4,2000.0,0.0,0,"Acer Aspire 3 A315-42/ AMD Ryzen 7-3700U/ 8GB RAM/ 256GB/ 15.6"" FHD",https://www.daraz.com.np/products/acer-aspire-3-a315-42-amd-ryzen-7-3700u-8gb-ram-256gb-156-fhd-i105258323-s1026928261.html?search=1,,
2d9d4926e7,73999,lenovo,IdeaPad Slim,3.0,8,15.6,256,4,1500.0,0.0,0,Lenovo IdeaPad Slim 3 i3/13th Gen/ 8GB Ram/ 256GB SSD/ Intel UHD Graphic/ Win 11/ 15.6 Full HD,https://www.daraz.com.np/products/lenovo-ideapad-slim-3-i313th-gen-8gb-ram-256gb-ssd-intel-uhd-graphic-win-11-156-full-hd-i128463553-s1035944531.html?search=1,https://static-01.daraz.com.np/p/d88de98e688f835ad626b28046535e8c.jpg_750x750.jpg_.webp,
781dc53e4f,105000,acer,Swift 3,7.0,8,14.0,512,6,,0.0,0,"Acer Swift 3 2021 Ryzen 7 5700U / AMD Vega 8 / 8GB RAM / 512GB SSD / 14"" FHD Display",https://www.daraz.com.np/products/acer-swift-3-2021-ryzen-7-5700u-amd-vega-8-8gb-ram-512gb-ssd-14-fhd-display-i128239314-s1035386522.html?search=1,https://static-01.daraz.com.np/p/ccd4bc99707622a00f7c4bc05fe4f3bc.jpg_750x750.jpg_.webp,
dbb99eae81,99360,msi,Modern 14,5.0,8,14.0,512,6,2800.0,0.0,0,"MSI Modern 14 C12M 2022 i5 12TH GEN / 512GB SSD / 8GB RAM / 14"" FHD",https://www.daraz.com.np/products/msi-modern-14-c12m-2022-i5-12th-gen-512gb-ssd-8gb-ram-14-fhd-i127997679-s1035040334.html?search=1,https://static-01.daraz.com.np/p/be186b38ca6923e8e22a572a51270cd4.jpg_750x750.jpg_.webp,
7c663d28de,70000,dell,Inspiron 3501,5.0,8,15.6,1024,6,,0.0,0,"Dell Inspiron 3501 | 11th Gen Intel® Core™ i5-1135G7 | RAM 8GB + 512GB SSD | 15.6"" FHD | Windows 10 Home",https://www.daraz.com.np/products/dell-inspiron-3501-11th-gen-intel-core-i5-1135g7-ram-8gb-512gb-ssd-156-fhd-windows-10-home-i117065017-s1032742203.html?search=1,,
793762dc67,38999,toshiba,Terca A40,2.0,4,14.0,256,2,,0.0,0,Toshiba Terca A40 Celeron Dual Core 5205U4 4GBRAM 128GB SSD,https://www.daraz.com.np/products/toshiba-terca-a40-celeron-dual-core-5205u4-4gbram-128gb-ssd-i114701019-s1031172360.html?search=1,https://static-01.daraz.com.np/p/8bfcb93cde4574c5296c80196ef4e702.jpg_750x750.jpg_.webp,
703921b3c9,45000,asus,"M513U Vivobook,15.6",5.0,8,15.6,512,6,,0.0,0,"ASUS M513U Vivobook,15.6 Inch Full HD OLED DISPLAY Laptop (AMD Ryzen 5-5500U, 8GB RAM, 512GB SSD, Backlit Keyboard,GOLD COLOR",https://www.daraz.com.np/products/asus-m513u-vivobook156-inch-full-hd-oled-display-laptop-amd-ryzen-5-5500u-8gb-ram-512gb-ssd-backlit-keyboardgold-color-i113639276-s1030917102.html?search=1,,
2672a8daf8,208333,dell,Inspiron 3511,7.0,8,15.6,512,4,,0.0,0,Dell Inspiron 3511 With i7 11th Gen Processor 15.6 Inch FHD Display 8GB RAM 512GB ROM,https://www.daraz.com.np/products/dell-inspiron-3511-with-i7-11th-gen-processor-156-inch-fhd-display-8gb-ram-512gb-rom-i128222752-s1035357874.html?search=1,,
381a7794a7,95000,acer,Aspire Vero,5.0,16,15.6,512,4,,0.0,0,"Acer Aspire Vero 2021 I5 11th Gen / 16GB RAM / 512GB SSD / 15.6"" FHD Display / Backlight Keyboard",https://www.daraz.com.np/products/acer-aspire-vero-2021-i5-11th-gen-16gb-ram-512gb-ssd-156-fhd-display-backlight-keyboard-i123288356-s1033491723.html?search=1,https://static-01.daraz.com.np/p/44b4c1563ad2aed5c49a8b8377c82eab.jpg_750x750.jpg_.webp,
5ee7a7f91c,185000,msi,GL65 9SDK,7.0,16,15.6,1024,6,1660.0,0.0,0,"MSI GL65 9SDK I7 9TH GEN/ 256GB SSD/ 1TB HDD/ 16GB RAM/ GTX 1660Ti/ 15.6"" 120Hz FHD",https://www.daraz.com.np/products/msi-gl65-9sdk-i7-9th-gen-256gb-ssd-1tb-hdd-16gb-ram-gtx-1660ti-156-120hz-fhd-i123285737-s1033502006.html?search=1,https://static-01.daraz.com.np/p/ebe8deca7db65e6bcdcf5185da24709e.jpg_750x750.jpg_.webp,
46348ed116,108888,asus,Vivobook M1503Qa,5.0,8,15.6,512,6,2800.0,0.0,0,"Asus Vivobook M1503Qa -5Th, Ryzen 5 5600H, 8 Gb, 512 Gb Nvme Ssd, 15.6 Inch Oled Display, Fingerprint",https://www.daraz.com.np/products/asus-vivobook-m1503qa-5th-ryzen-5-5600h-8-gb-512-gb-nvme-ssd-156-inch-oled-display-fingerprint-i128951397-s1036903560.html?search=1,https://static-01.daraz.com.np/p/4ca4857152d20113f28d4c7a6e08a6b1.png_750x750.jpg_.webp,
4c8675e9d4,101490,dell,Inspiron 16,5.0,8,16.0,512,10,2800.0,0.0,0,Dell Inspiron 16 5620 i5 1235U 8GB Ram 512GB SSD 16 LED Full HD+ Windows 11,https://www.daraz.com.np/products/dell-inspiron-16-5620-i5-1235u-8gb-ram-512gb-ssd-16-led-full-hd-windows-11-i128488214-s1035974943.html?search=1,https://static-01.daraz.com.np/p/dcf8b08f5f2a1a3e548d3947413fd975.jpg_750x750.jpg_.webp,
026e0cfef8,130000,acer,Swift 5,7.0,8,14.0,512,4,2800.0,0.0,0,"Acer Swift 5 2020 i7 10Th Gen | 8GB RAM | 512GB SSD | 14"" FHD Touch Display",https://www.daraz.com.np/products/acer-swift-5-2020-i7-10th-gen-8gb-ram-512gb-ssd-14-fhd-touch-display-i128217600-s1035350569.html?search=1,https://static-01.daraz.com.np/p/7cc537b0500726d6984db1970a95af2b.jpg_750x750.jpg_.webp,
9c62bce908,162000,asus,TUF F15,7.0,16,15.6,512,8,3050.0,0.0,0,"Asus TUF F15 2021 FX506HCB I7 11Th Gen 8 Core / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display",https://www.daraz.com.np/products/asus-tuf-f15-2021-fx506hcb-i7-11th-gen-8-core-rtx-3050-16gb-ram-512gb-ssd-156-fhd-144hz-display-i123269333-s1033490289.html?search=1,https://static-01.daraz.com.np/p/c4efb494b4ec1aefc0042b859bcb3189.jpg_750x750.jpg_.webp,
5b75876e5a,120000,acer,Nitro V,5.0,16,15.6,512,6,4050.0,0.0,0,"Acer Nitro V Intel Core i5-13420H 13th Gen 16GB Ram 512GB SSD 6GB RTX 4050 15.6""144Hz Win11",https://www.daraz.com.np/products/acer-nitro-v-intel-core-i5-13420h-13th-gen-16gb-ram-512gb-ssd-6gb-rtx-4050-156144hz-win11-i129185202-s1037196564.html?search=1,https://static-01.daraz.com.np/p/d2c4c76b630dffe8f99464166aa48a05.jpg_750x750.jpg_.webp,
a5915a7aa4,181000,lenovo,ThinkBook 13S,5.0,8,13.3,512,4,2800.0,0.0,0,Lenovo ThinkBook 13S With i5 11th Gen Processor 13.3 Inch WQXA IPS Display 8GB RAM 512GB ROM,https://www.daraz.com.np/products/lenovo-thinkbook-13s-with-i5-11th-gen-processor-133-inch-wqxa-ips-display-8gb-ram-512gb-rom-i128223668-s1035365221.html?search=1,,
c152453809,94999,lenovo,IdeaPad 3,5.0,8,15.6,256,6,2000.0,0.0,0,Lenovo IdeaPad 3 With Ryzen 5 5500U Processor 15.6 Inch FHD Display 8GB RAM 256GB ROM,https://www.daraz.com.np/products/lenovo-ideapad-3-with-ryzen-5-5500u-processor-156-inch-fhd-display-8gb-ram-256gb-rom-i128221771-s1035357854.html?search=1,,
a3414b8344,107999,hp,Elitebook 835,7.0,16,13.3,512,8,2000.0,0.0,0,HP Elitebook 835 G8 AMD Ryzen 7 PRO 16GB RAM 512GB SSD,https://www.daraz.com.np/products/hp-elitebook-835-g8-amd-ryzen-7-pro-16gb-ram-512gb-ssd-i128125039-s1035261677.html?search=1,https://static-01.daraz.com.np/p/709fa7d32066b9d68484a74f081839d0.jpg_750x750.jpg_.webp,
aac51c27fd,69999,lenovo,IdeaPad 3,5.0,8,15.6,256,4,2000.0,0.0,0,"Lenovo IdeaPad 3 15.6 Laptop, AMD Ryzen 5 3500U 8GB Memory, 256GB SSD, Windows 10",https://www.daraz.com.np/products/lenovo-ideapad-3-156-laptop-amd-ryzen-5-3500u-8gb-memory-256gb-ssd-windows-10-i120664033-s1032905573.html?search=1,https://static-01.daraz.com.np/p/6af30fc80a6964e900b6531d0cad53dc.jpg_750x750.jpg_.webp,
85808f6c97,205000,asus,TUF Dash,7.0,16,15.6,512,4,3060.0,0.0,0,"Asus TUF Dash F15 FX516PM i7 11th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display",https://www.daraz.com.np/products/asus-tuf-dash-f15-fx516pm-i7-11th-gen-rtx-3060-16gb-ram-512gb-ssd-156-fhd-144hz-display-i118211531-s1032397721.html?search=1,https://static-01.daraz.com.np/p/f79841c554118cf93456c29abebc7b40.jpg_750x750.jpg_.webp,
76cbb33540,71111,asus,Ga401Q Zephyrus,7.0,16,14.0,512,8,1650.0,0.0,0,Asus Ga401Q Zephyrus With Ryzen 7 5800Hs Processor 14 Inch FHD 144Hz Display 16GB RAM 512GB ROM,https://www.daraz.com.np/products/asus-ga401q-zephyrus-with-ryzen-7-5800hs-processor-14-inch-fhd-144hz-display-16gb-ram-512gb-rom-i128222953-s1035371143.html?search=1,,
1bb1a6eb5d,53550,acer,Aspire 5,3.0,4,15.6,128,4,,0.0,0,Acer Aspire 5 A515-56-32DK,https://www.daraz.com.np/products/acer-aspire-5-a515-56-32dk-i121924353-s1033147325.html?search=1,https://static-01.daraz.com.np/p/6ad64cc8dfd41abd7979f53c0088aee8.jpg_750x750.jpg_.webp,
4f89b2031c,95000,acer,Swift 3,7.0,8,14.0,512,6,,0.0,0,"Acer Swift 3 Ryzen 7 5700U / AMD Vega 8 / 8GB RAM / 512GB SSD / 14"" FHD Display",https://www.daraz.com.np/products/acer-swift-3-ryzen-7-5700u-amd-vega-8-8gb-ram-512gb-ssd-14-fhd-display-i128217587-s1035354340.html?search=1,https://static-01.daraz.com.np/p/70d6fef1ff53071fadd741800ba7c4f6.jpg_750x750.jpg_.webp,
