display size,name,url
15.6,Acer Predator Helios Neo 16 /I7 13Gen 700HX/ 32gb DDR5 Ram/ 1Tb Nvme Ssd /RTX 4060 /15.6inch IPS Slim Bezel 165HZ,https://www.daraz.com.np/products/acer-predator-helios-neo-16-i7-13gen-700hx-32gb-ddr5-ram-1tb-nvme-ssd-rtx-4060-156inch-ips-slim-bezel-165hz-i129925700-s1037795385.html?search=1
15.6,Acer Nitro 5 AN515-47 Gaming Laptop AMD Ryzen™ 7 7735HS Octa Core Processor – 16GB DDR5 4800MHz RAM – 512GB PCle NVMe SSD – NVIDIA GeForce RTX 3050 4GB Graphics – 15.6″ 165Hz FHD Display – Obsidian Black,https://www.daraz.com.np/products/acer-nitro-5-an515-47-gaming-laptop-amd-ryzen-7-7735hs-octa-core-processor-16gb-ddr5-4800mhz-ram-512gb-pcle-nvme-ssd-nvidia-geforce-rtx-3050-4gb-graphics-156-165hz-fhd-display-obsidian-black-i128845739-s1036793148.html?search=1
15.6,"MSI Leopard GP66 11UH / i7 11th Gen / 16GB RAM / 1TB SSD / RTX 3080 8GB / 15.6""FHD 240Hz",https://www.daraz.com.np/products/msi-leopard-gp66-11uh-i7-11th-gen-16gb-ram-1tb-ssd-rtx-3080-8gb-156fhd-240hz-i128490131-s1035975937.html?search=1
15.6,Acer Nitro V Core™ i5-13420H 13th Gen 512GB SSD 16GB RAM 15.6” FHD 144Hz WIN11 NVIDIA®️ GeForce RTX™ 4050 6 GB Backlit Keyboard,https://www.daraz.com.np/products/acer-nitro-v-core-i5-13420h-13th-gen-512gb-ssd-16gb-ram-156-fhd-144hz-win11-nvidia-geforce-rtx-4050-6-gb-backlit-keyboard-i129700717-s1037577401.html?search=1
17.3,"MSI Leopard GP76-11UH / i7 11th Gen / 16GB RAM / 1TB SSD / RTX 3080 - 8GB / 17.3"" QHD 165Hz Display",https://www.daraz.com.np/products/msi-leopard-gp76-11uh-i7-11th-gen-16gb-ram-1tb-ssd-rtx-3080-8gb-173-qhd-165hz-display-i128488207-s1035974939.html?search=1
15.6,"Asus ROG Zephyrus Duo 15 SE GX551 / AMD Ryzen 9 5900HX / RTX 3080 / 32GB RAM / 1TB SSD / 15.6"" FHD Touch + 14"" FHD Touch/Stylus Support",https://www.daraz.com.np/products/asus-rog-zephyrus-duo-15-se-gx551-amd-ryzen-9-5900hx-rtx-3080-32gb-ram-1tb-ssd-156-fhd-touch-14-fhd-touchstylus-support-i128487166-s1035975938.html?search=1
15.6,HP Laptop 15s 3q2116AU,https://www.daraz.com.np/products/hp-rayzen-laptop-i129116499-s1037138663.html?search=1
16,"Asus Vivobook Pro 16 OLED (k6602) Core i9 13900H / RTX 4060 / 16GB RAM / 1TB SSD / 16"" QHD 240Hz display / 2 Year Warranty",https://www.daraz.com.np/products/asus-vivobook-pro-16-oled-k6602-core-i9-13900h-rtx-4060-16gb-ram-1tb-ssd-16-qhd-240hz-display-2-year-warranty-i128079467-s1035150706.html?search=1
14,Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 (8/1TB SSD) backlit keyboard IPS Speed 3-4GHz,https://www.daraz.com.np/products/lenovo-ideapad-slim-5-11th-gen-intel-core-i5-81tb-ssd-backlit-keyboard-ips-speed-3-4ghz-i118778296-s1032542226.html?search=1
15.6,"HP Victus 15.6 AMD Ryzen 5 7535HS, 8GB RAM, 512GB SSD, 15.6"" FHD 144Hz NVIDIA GeForce RTX 2050 4GB, Win 11 Home, Silver",https://www.daraz.com.np/products/hp-victus-156-amd-ryzen-5-7535hs-8gb-ram-512gb-ssd-156-fhd-144hz-nvidia-geforce-rtx-2050-4gb-win-11-home-silver-i128950542-s1037031388.html?search=1
15.6,ASUS ROG Strix G15 Ryzen 7 6800H 15.6″ WQHD 165Hz 16GB RAM 1TB SSD RTX 3060 6GB,https://www.daraz.com.np/products/asus-rog-strix-g15-ryzen-7-6800h-156-wqhd-165hz-16gb-ram-1tb-ssd-rtx-3060-6gb-i128492328-s1036002309.html?search=1
14,"Lenovo Ideapad 3 2020 i5 /10th Gen / 8GB RAM / 512GB SSD / 14"" FHD display",https://www.daraz.com.np/products/lenovo-ideapad-3-2020-i5-10th-gen-8gb-ram-512gb-ssd-14-fhd-display-i118140512-s1032385818.html?search=1
15.6,Lenovo LOQ Intel i5-13420H 13th gen 8GB Ram 1TB SSD RTX 3050 Graphics 15.6 FHD Display,https://www.daraz.com.np/products/lenovo-loq-intel-i5-13420h-13th-gen-8gb-ram-1tb-ssd-rtx-3050-graphics-156-fhd-display-i129158078-s1037175251.html?search=1
15.6,"HP OMEN 15 Ryzen 7 Pro 4800H, 16GB RAM DDR4, 1TB SSD, GTX 1660Ti 6GB DDR6, 15.6"" FHD 144Hz, BACKLIT KEYBOARDB SSD",https://www.daraz.com.np/products/hp-omen-15-ryzen-7-pro-4800h-16gb-ram-ddr4-1tb-ssd-gtx-1660ti-6gb-ddr6-156-fhd-144hz-backlit-keyboardb-ssd-i128237426-s1035387522.html?search=1
15.6,"Acer Nitro V 15 Intel Core i5 13th Gen 13420H - 16GB DDR5 RAM - 512GB NVMe SSD - NVIDIA RTX 2050 4GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard",https://www.daraz.com.np/products/acer-nitro-v-15-intel-core-i5-13th-gen-13420h-16gb-ddr5-ram-512gb-nvme-ssd-nvidia-rtx-2050-4gb-graphics-156-fhd-144hz-display-backlit-keyboard-i131281678-s1038137508.html?search=1
15.6,"Lenovo LOQ i5 13th Gen 13420H | 16GB DDR5 | 512GB SSD | RTX 2050 4GB | 15.6"" FHD 144Hz | Win 11",https://www.daraz.com.np/products/lenovo-loq-i5-13th-gen-13420h-16gb-ddr5-512gb-ssd-rtx-2050-4gb-156-fhd-144hz-win-11-i129687886-s1037561790.html?search=1
15.6,Lenovo LEGION PRO 5 Intel i7-13700HX 13th Gen 16GB RAM 512GB SSD 16″ WQXGA (2560×1600) IPS 165Hz RTX 4060 8G Laptop,https://www.daraz.com.np/products/lenovo-legion-pro-5-intel-i7-13700hx-13th-gen-16gb-ram-512gb-ssd-16-wqxga-25601600-ips-165hz-rtx-4060-8g-laptop-i129105954-s1037129686.html?search=1
15.6,Nova Pro(16/512) | Intel i7 12700H | RTX 3060 | 165hz,https://www.daraz.com.np/products/nova-pro16512-intel-i7-12700h-rtx-3060-165hz-i128024602-s1035084104.html?search=1
15.6,Lenovo IdeaPad Slim 5 11th Gen Intel Core i5 (8/512GB SSD)IPS Speed 3-4GHz,https://www.daraz.com.np/products/lenovo-ideapad-slim-5-11th-gen-intel-core-i5-8512gb-ssdips-speed-3-4ghz-i118799908-s1032549441.html?search=1
15.6,"Lenovo IdeaPad 5 Pro Ryzen 7 6800HS 16GB RAM 1TB SSD RTX 3050ti 16"" 2.5K (2880x1800) display",https://www.daraz.com.np/products/lenovo-ideapad-5-pro-ryzen-7-6800hs-16gb-ram-1tb-ssd-rtx-3050ti-16-25k-2880x1800-display-i128949075-s1036893408.html?search=1
15.6,ASUS TUF GAMING F15 i5-11400H 11th GEN 8GB Ram 512GB SSD Nvidia RTX 2050 4GB Graphics 15.6 FHD Display,https://www.daraz.com.np/products/asus-tuf-gaming-f15-i5-11400h-11th-gen-8gb-ram-512gb-ssd-nvidia-rtx-2050-4gb-graphics-156-fhd-display-i129157007-s1037164936.html?search=1
13.3,"Apple Macbook Air Apple M1 Chip, 13.3-Inch/33.74 Cm Retina Display, 8GB Ram, 256Gb SSD Storage",https://www.daraz.com.np/products/apple-macbook-air-apple-m1-chip-133-inch3374-cm-retina-display-8gb-ram-256gb-ssd-storage-i129761542-s1037605797.html?search=1
15.6,Lenovo Legion Slim 5 2023 13th gen Intel core i7/ RTX 4060 8 GB / 16 GB DDR5 RAM /1TB Gen 4 SSD / 16” WQXGA Display / 165Hz Refresh Rate,https://www.daraz.com.np/products/lenovo-legion-slim-5-2023-13th-gen-intel-core-i7-rtx-4060-8-gb-16-gb-ddr5-ram-1tb-gen-4-ssd-16-wqxga-display-165hz-refresh-rate-i128927778-s1036883453.html?search=1
15.6,HP VICTUS 15 / Intel core i5-13420H Processor / 15.6″ (1920×1080) FHD IPS Display / 16GB RAM / 512 GB SSD / NVIDIA® RTX 3050(6GB Dedicated Graphics) 144Hz Refresh Rate,https://www.daraz.com.np/products/hp-victus-15-intel-core-i5-13420h-processor-156-19201080-fhd-ips-display-8gb-ram-512-gb-ssd-nvidia-rtx-30506gb-dedicated-graphics-144hz-refresh-rate-i128072206-s1035137913.html?search=1
15.6,"HP Victus 16 Amd Ryzen 7 6800H 8GB DDR-5 Ram 512GB SSD 4GB RTX 3050 16.1""144Hz FHD",https://www.daraz.com.np/products/hp-victus-16-amd-ryzen-7-6800h-8gb-ddr-5-ram-512gb-ssd-4gb-rtx-3050-161144hz-fhd-i129027509-s1037020999.html?search=1
15.6,"Acer Aspire 7 | AMD Ryzen 5 | Display 15.6"" | 16 GB RAM | 512 GB SSD | 15.5"" FULL HD | GeForce GTX 1650 4GBnlaAcer Aspire 7 | AMD Ryzen 5 | Display 15.6"" | 16 GB RAM | 512 GB SSD | 15.5"" FULL HD | GeForce GTX 1650 4GB",https://www.daraz.com.np/products/acer-aspire-7-amd-ryzen-5-display-156-16-gb-ram-512-gb-ssd-155-full-hd-geforce-gtx-1650-4gbnla-i128165745-s1035264946.html?search=1
15.6,Lenovo LOQ I5 13th Gen 8GB Ram 1TB SSD RTX 3050 15.6 FHD,https://www.daraz.com.np/products/lenovo-loq-i5-13th-gen-8gb-ram-1tb-ssd-rtx-3050-156-fhd-i130110426-s1038003355.html?search=1
15.6,LENOVO LOQ 15IRH8 GAMING LAPTOP | 13TH GEN INTEL CORE I5-13420H PROCESSOR | 8GB RAM | 1TB SSD | NVIDIA RTX 3050 6GB GRAPHICS CARD | 15.6-INCH FHD (1920 x 1080) 144HZ DISPLAY | WINDWS 11 HOME |,https://www.daraz.com.np/products/lenovo-loq-15irh8-gaming-laptop-13th-gen-intel-core-i5-13420h-processor-8gb-ram-1tb-ssd-nvidia-rtx-3050-6gb-graphics-card-156-inch-fhd-1920-x-1080-144hz-display-windws-11-home-i129699632-s1037580106.html?search=1
14,"Acer Predator Triton 300 SE 2021 i7 11TH GEN / RTX 3050Ti / 16GB RAM/ 512GB SSD / 14"" FHD 144Hz display",https://www.daraz.com.np/products/acer-predator-triton-300-se-2021-i7-11th-gen-rtx-3050ti-16gb-ram-512gb-ssd-14-fhd-144hz-display-i128239387-s1035388330.html?search=1
15.6,MSI Thin GF63 12UCX (12th Gen Intel Core i5-12450H Processor | 16GB DDR4 RAM | 1tb SSD | NVIDIA GeForce RTX 2050 4GB GDDR6 Graphics | 15.6-inc FHD IPS 144Hz Display | 2 Year Warranty),https://www.daraz.com.np/products/msi-thin-gf63-12ucx-12th-gen-intel-core-i5-12450h-processor-16gb-ddr4-ram-1tb-ssd-nvidia-geforce-rtx-2050-4gb-gddr6-graphics-156-inc-fhd-ips-144hz-display-2-year-warranty-i129683057-s1037565008.html?search=1
15.6,"HP Victus 15 Ryzen 5 7535HS /8GB DDR5 RAM/ 512 GB NVME SSD/15.6"" 144Hrz Display / 4GB RTX 2050 DDR6 Graphics/Backlit Keyboard/ Win 11",https://www.daraz.com.np/products/hp-victus-15-ryzen-5-7535hs-8gb-ddr5-ram-512-gb-nvme-ssd156-144hrz-display-4gb-rtx-2050-ddr6-graphicsbacklit-keyboard-win-11-i128569850-s1036207635.html?search=1
15.6,HP Omen Gaming Core i7 8GB RAM 256GB SSD+1TB HDD,https://www.daraz.com.np/products/hp-omen-gaming-core-i7-8gb-ram-256gb-ssd1tb-hdd-i115304564-s1031520781.html?search=1
15.6,"Acer Predator Helios 300 10 Gen i7-10750H, 8GB RAM, 512GB SSD, RTX 2060 6GB, 15.6"" FULL HD 144Hz,",https://www.daraz.com.np/products/acer-predator-helios-300-10-gen-i7-10750h-8gb-ram-512gb-ssd-rtx-2060-6gb-156-full-hd-144hz-i128237423-s1035388317.html?search=1
15.6,"Acer Nitro 5 2021 AMD Ryzen 5 5600H / GTX 1650 / 8GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD 144Hz display",https://www.daraz.com.np/products/acer-nitro-5-2021-amd-ryzen-5-5600h-gtx-1650-8gb-ram-256gb-ssd-1tb-hdd-156-fhd-144hz-display-i125218248-s1033996567.html?search=1
15.6,"Acer Nitro 5 AMD Ryzen 7 5800H | RTX 3060 | 16GB RAM | 512 SSD | 15.6"" FHD 165Hz display",https://www.daraz.com.np/products/acer-nitro-5-amd-ryzen-7-5800h-rtx-3060-16gb-ram-512-ssd-156-fhd-165hz-display-i128927866-s1036883695.html?search=1
15.6,Acer Nitro V i5 13th Gen 16gb Ram 512gb SSD RTX 3050 6gb 144hz FHD,https://www.daraz.com.np/products/acer-nitro-v-i5-13th-gen-16gb-ram-512gb-ssd-rtx-3050-6gb-144hz-fhd-i130110432-s1038004090.html?search=1
15.6,lenovo LEGION 5 15ARP8 AMD® Ryzen™ 7 7735HS/16GB RAM/1TB SSD/15.6″ WQHD IPS 165Hz/NVIDIA® GeForce RTX™ 4060 8GB/Windows 11 Home Previous product Next product,https://www.daraz.com.np/products/lenovo-legion-5-15arp8-amd-ryzen-7-7735hs16gb-ram1tb-ssd156-wqhd-ips-165hznvidia-geforce-rtx-4060-8gbwindows-11-home-previous-product-next-product-i129875864-s1037734551.html?search=1
15.6,"Acer Nitro 5 2022 i5 12th Gen 12500H / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / RED backlight Keyboard",https://www.daraz.com.np/products/acer-nitro-5-2022-i5-12th-gen-12500h-rtx-3050-8gb-ram-512gb-ssd-156-fhd-144hz-display-red-backlight-keyboard-i125216487-s1033993722.html?search=1
15.6,Acer Nitro 5 AMD Ryzen 7-7735HS | 8GB DDR5 RAM | 512GB SSD | NVIDIA RTX3050 | 15.6-inch FHD IPS 144Hz Gaming Laptop | RGB Keyboard | Win11 | Laptop,https://www.daraz.com.np/products/acer-nitro-5-amd-ryzen-7-7735hs-8gb-ddr5-ram-512gb-ssd-nvidia-rtx3050-156-inch-fhd-ips-144hz-gaming-laptop-rgb-keyboard-win11-laptop-i129270256-s1037292256.html?search=1
15.6,"ASUS TUF Gaming F15-FX506HM / i5 11th Gen 11400H /Nvidia Rtx 3060 6GB / 8GB RAM / 512GB SSD / 15.6"" IPS 144Hz",https://www.daraz.com.np/products/asus-tuf-gaming-f15-fx506hm-i5-11th-gen-11400h-nvidia-rtx-3060-6gb-8gb-ram-512gb-ssd-156-ips-144hz-i128941699-s1036907308.html?search=1
15.6,"Asus TUF A15 2023 FA507NU Ryzen 7 7735HS / RTX 4050 / 8GB RAM / 1TB SSD / 15.6"" FHD 144Hz display",https://www.daraz.com.np/products/asus-tuf-a15-2023-fa507nu-ryzen-7-7735hs-rtx-4050-8gb-ram-1tb-ssd-156-fhd-144hz-display-i127994211-s1035034352.html?search=1
15.6,"Acer Nitro V 15 2023 i5 13420H | RTX 3050 6GB | 16GB RAM | 512GB SSD | 15.6"" FHD 144Hz display | 1 Year Warranty",https://www.daraz.com.np/products/acer-nitro-v-15-2023-i5-13420h-rtx-3050-6gb-16gb-ram-512gb-ssd-156-fhd-144hz-display-1-year-warranty-i129831763-s1037696101.html?search=1
15.6,Acer Nitro 5 AN515-58 Intel Core i7-12700H Processor 16GB DDR4 RAM and 512GB SSD storage 4GB NVIDIA GeForce RTX 3050 Graphic Card with dedicated memory,https://www.daraz.com.np/products/acer-nitro-5-an515-58-intel-core-i7-12700h-processor-16gb-ddr4-ram-and-512gb-ssd-storage-4gb-nvidia-geforce-rtx-3050-graphic-card-with-dedicated-memory-i129684039-s1037565047.html?search=1
15.6,"MSI Modern 15 A11SBU, 11th Gen Core i7- 1195G7, GeForce® MX450 2GB GDDR5, 8GB 3200MHz RAM, 512GB NVME SSD, 15.6"" FHD (1920*1080), IPS, Full Size Keyboard, Genuine Windows 10",https://www.daraz.com.np/products/msi-modern-15-a11sbu-11th-gen-core-i7-1195g7-geforce-mx450-2gb-gddr5-8gb-3200mhz-ram-512gb-nvme-ssd-156-fhd-19201080-ips-full-size-keyboard-genuine-windows-10-i110772010-s1030032326.html?search=1
15.6,Lenovo LOQ Gaming Laptop 2023| AMD Ryzen 7 7840HS Processor | 16GB DDR5 RAM | 512GB Gen4 SSD | NVIDIA GeForce® RTX™ 4050 6GB GDDR6 Graphics | 15.6 inch FHD (1920 x 1080) IPS 144Hz Display | Windows 11 Home | 1 Year Warranty | Laptop | Laptops,https://www.daraz.com.np/products/lenovo-loq-gaming-laptop-2023-amd-ryzen-7-7840hs-processor-16gb-ddr5-ram-512gb-gen4-ssd-nvidia-geforce-rtx-4050-6gb-gddr6-graphics-156-inch-fhd-1920-x-1080-ips-144hz-display-windows-11-home-1-year-warranty-laptop-laptops-i129976630-s1037848482.html?search=1
15.6,Lenovo LOQ I5 13th Gen 16GB Ram 512GB SSD RTX 2050 15.6 FHD,https://www.daraz.com.np/products/lenovo-loq-i5-13th-gen-16gb-ram-512gb-ssd-rtx-2050-156-fhd-i130109523-s1038003345.html?search=1
15.6,"ASUS TUF Gaming F15 (2023) FX507VV4 - Intel™ i7 13th Gen 13700H, 16 GB RAM, 1 TB G4 SSD, NVIDIA® GeForce RTX™ 4060, 15.6-inch FHD Display, Win 11, Jaeger Grey, Backpack, Mouse, 2 yrs warranty",https://www.daraz.com.np/products/asus-tuf-gaming-f15-2023-fx507vv4-intel-i7-13th-gen-13700h-16-gb-ram-1-tb-g4-ssd-nvidia-geforce-rtx-4060-156-inch-fhd-display-win-11-jaeger-grey-backpack-mouse-2-yrs-warranty-i128949468-s1036903566.html?search=1
16,"Acer Predator Helios Neo 16 / i7 13th Gen / RTX 4060 / 16GB RAM / 1TB SSD / 16"" 165Hz Display",https://www.daraz.com.np/products/acer-predator-helios-neo-16-i7-13th-gen-rtx-4060-16gb-ram-1tb-ssd-16-165hz-display-i128487163-s1035976835.html?search=1
15.6,"MSI Prestige 16 Studio A13V i7 13TH GEN / NVIDIA RTX 4050 / 16GB RAM / 1TB SSD / 16"" 165Hz QHD / 2 Year Warranty",https://www.daraz.com.np/products/msi-prestige-16-studio-a13v-i7-13th-gen-nvidia-rtx-4050-16gb-ram-1tb-ssd-16-165hz-qhd-2-year-warranty-i128207709-s1035345182.html?search=1
15.6,"Lenovo LOQ Gaming Laptop 2023 AMD Ryzen 7 7840HS | RTX 4060 | 16GB RAM | 512GB SSD | 15.6"" FHD 144Hz display | 1 Year Warranty",https://www.daraz.com.np/products/lenovo-loq-gaming-laptop-2023-amd-ryzen-7-7840hs-rtx-4060-16gb-ram-512gb-ssd-156-fhd-144hz-display-1-year-warranty-i129875883-s1037743054.html?search=1
15.6,Acer Nitro V15 I5 13th |8GB|512GB|NVDIA RTX-3050 |6GB|144Hrz Display,https://www.daraz.com.np/products/acer-nitro-v15-i5-13th-8gb512gbnvdia-rtx-3050-6gb144hrz-display-i129413417-s1037401662.html?search=1
15.6,Acer Nitro V Gaming Intel i5 13th Gen RTX™ 4050 6GB 8GB RAM 512GB SSD 15.6″ 144Hz Laptop,https://www.daraz.com.np/products/acer-nitro-v-gaming-intel-i5-13th-gen-rtx-4050-6gb-8gb-ram-512gb-ssd-156-144hz-laptop-i129102987-s1037130387.html?search=1
15.6,"ASUS TUF Dash F15 FX517ZR - (i7-12th Gen 12650H/ RTX 3070 8GB / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz Display/ Color-Grey /Genuine Windows 11 /Bagpack / Mouse/2 Years International Warranty",https://www.daraz.com.np/products/asus-tuf-dash-f15-fx517zr-i7-12th-gen-12650h-rtx-3070-8gb-16gb-ram-1tb-ssd-156-fhd-144hz-display-color-grey-genuine-windows-11-bagpack-mouse2-years-international-warranty-i128951413-s1036907305.html?search=1
15.6,"Acer Predator Helios 300 2021 i7 11th Gen 8 Core / RTX 3060 / 8GB RAM / 1TB SSD / 15.6"" QHD 165Hz display",https://www.daraz.com.np/products/acer-predator-helios-300-2021-i7-11th-gen-8-core-rtx-3060-8gb-ram-1tb-ssd-156-qhd-165hz-display-i128233681-s1035385764.html?search=1
15.6,"ASUS ROG Zephyrus Duo 15 SE GX551QM / Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" IPS 300Hz + Screenpad Plus",https://www.daraz.com.np/products/asus-rog-zephyrus-duo-15-se-gx551qm-ryzen-7-5800h-rtx-3060-16gb-ram-512gb-ssd-156-ips-300hz-screenpad-plus-i128941717-s1036909259.html?search=1
15.6,"Acer Aspire 5 / Ryzen7 5700U / 8GB RAM/512GB SSD / 15.6"" FHD / Win 11",https://www.daraz.com.np/products/acer-aspire-5-ryzen7-5700u-8gb-ram512gb-ssd-156-fhd-win-11-i128928252-s1036873096.html?search=1
15.6,"Acer Predator Helios 300 / i7 10th Gen 8 Core / RTX 3060 / 8GB RAM / 1TB SSD / 15.6"" QHD 165Hz Display",https://www.daraz.com.np/products/acer-predator-helios-300-i7-10th-gen-8-core-rtx-3060-8gb-ram-1tb-ssd-156-qhd-165hz-display-i127863080-s1034848202.html?search=1
13.6,Apple Macbook Air M2- 8GB 256GB,https://www.daraz.com.np/products/apple-macbook-air-m2-8gb-256gb-i118883224-s1032563119.html?search=1
15.6,"Acer Nitro V 15 Intel Core i7 13th Gen 13620H - 16GB DDR5 RAM - 512GB NVMe SSD - NVIDIA RTX 4050 6GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard",https://www.daraz.com.np/products/acer-nitro-v-15-intel-core-i7-13th-gen-13620h-16gb-ddr5-ram-512gb-nvme-ssd-nvidia-rtx-4050-6gb-graphics-156-fhd-144hz-display-backlit-keyboard-i129890474-s1037764027.html?search=1
15.6,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5-13420 H Processor (Windows 11 Home/ 8 (1*8) GB/ 512 GB SSD/ NVIDIA GeForce Graphics) A515-58GM, 39.6 cm (15.6"") Full HD Display, 1.78 KG, Steel Gray",https://www.daraz.com.np/products/acer-aspire-5-gaming-laptop-13th-gen-intel-core-i5-13420-h-processor-windows-11-home-8-18-gb-512-gb-ssd-nvidia-geforce-graphics-a515-58gm-396-cm-156-full-hd-display-178-kg-steel-gray-i129650537-s1037549281.html?search=1
15.6,"HP Omen 16 2021 i7 11800H 8 Core | RTX 3060 | 16GB RAM | 512GGB SSD | 16.1"" QHD 165Hz Display",https://www.daraz.com.np/products/hp-omen-16-2021-i7-11800h-8-core-rtx-3060-16gb-ram-512ggb-ssd-161-qhd-165hz-display-i129450757-s1037440531.html?search=1
15.6,"Acer Nitro 5 2022 i5 12th Gen 12500H / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / backlight Keyboard / 2 Year warranty",https://www.daraz.com.np/products/acer-nitro-5-2022-i5-12th-gen-12500h-rtx-3050-8gb-ram-512gb-ssd-156-fhd-144hz-display-backlight-keyboard-2-year-warranty-i128240423-s1035388370.html?search=1
15.6,"Acer Predator Helios 300 2021 i5 11th Gen / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" QHD 165Hz Display",https://www.daraz.com.np/products/acer-predator-helios-300-2021-i5-11th-gen-rtx-3060-8gb-ram-512gb-ssd-156-qhd-165hz-display-i128239386-s1035387523.html?search=1
15.6,Acer Predator Helios 16 Gaming Laptop 13th Gen Intel Core i9 \ Windows 11 Home \ 16 GB RAM \ 1 TB SSD \ NVIDIA GeForce RTX 4080 y,https://www.daraz.com.np/products/acer-predator-helios-16-gaming-laptop-13th-gen-intel-core-i9-windows-11-home-16-gb-ram-1-tb-ssd-nvidia-geforce-rtx-4080-i128230859-s1035386841.html?search=1
15.6,HP Victus 15 Gaming i7-12650H 12th Gen|16GB RAM|512GB SSD|15.6″ Full HD 144Hz|NVIDIA RTX 3050Ti 4GB| Windows 11 Home,https://www.daraz.com.np/products/hp-victus-15-gaming-i7-12650h-12th-gen16gb-ram512gb-ssd156-full-hd-144hznvidia-rtx-3050ti-4gb-windows-11-home-i125167520-s1033975957.html?search=1
15.6,MSI Katana GF66 11UD | Intel Core i7-11800H | 16GB | 512GB | NVIDIA GeForce RTX 3050TI 4GB | FHD | Win 10,https://www.daraz.com.np/products/msi-katana-gf66-11ud-intel-core-i7-11800h-16gb-512gb-nvidia-geforce-rtx-3050ti-4gb-fhd-win-10-i109997145-s1029788126.html?search=1
15.6,"Acer Nitro V15 2023 i7 13620H | RTX 4050 6GB | 16 GB RAM | 512GB SSD | 15.6"" FHD 144Hz display | Backlit Keyboard | 1 Year Warranty",https://www.daraz.com.np/products/acer-nitro-v15-2023-i7-13620h-rtx-4050-6gb-16-gb-ram-512gb-ssd-156-fhd-144hz-display-backlit-keyboard-1-year-warranty-i129909806-s1037764851.html?search=1
15.6,Dell Inspiron G15 5530 - i7 13650HX | 16GB | 512SSD | NVIDIA RTX 4060 8GB GDDR6 | FHD | RGB Backlit Keyboard | 2 Years Warranty,https://www.daraz.com.np/products/dell-inspiron-g15-5530-i7-13650hx-16gb-512ssd-nvidia-rtx-4060-8gb-gddr6-fhd-rgb-backlit-keyboard-2-years-warranty-i128948189-s1036892275.html?search=1
15.6,"ASUS TUF Gaming F15 i7 12th Gen, 16GB RAM 1TB SSD RTX 4070 8GB 15.6″144Hz FHD",https://www.daraz.com.np/products/asus-tuf-gaming-f15-i7-12th-gen-16gb-ram-1tb-ssd-rtx-4070-8gb-156144hz-fhd-i128495654-s1036028001.html?search=1
16,Lenovo Legion Pro 5i i7 13th Gen 16GB 512GB 16″ WQXGA 165Hz RTX 4060 8GB,https://www.daraz.com.np/products/lenovo-legion-pro-5i-i7-13th-gen-16gb-512gb-16-wqxga-165hz-rtx-4060-8gb-i128492782-s1036023282.html?search=1
15.6,"Acer Predator Helios 300 / i7 12th Gen / RTX 3060 /16GB RAM / 512 SSD / 15.6"" FHD 165Hz",https://www.daraz.com.np/products/acer-predator-helios-300-i7-12th-gen-rtx-3060-16gb-ram-512-ssd-156-fhd-165hz-i128487167-s1035977808.html?search=1
15.6,"Acer Nitro 5 | 12th Gen Intel Core i5 - 12500H Processor | 16GB RAM | 512GB SSD | NVIDIA RTX 3050 Graphics | 15.6"" FHD 144Hz Display | Gaming Laptop | Acer Nitro | 1 year warranty | Black",https://www.daraz.com.np/products/acer-nitro-5-12th-gen-intel-core-i5-12500h-processor-16gb-ram-512gb-ssd-nvidia-rtx-3050-graphics-156-fhd-144hz-display-gaming-laptop-acer-nitro-1-year-warranty-black-i130001636-s1037873865.html?search=1
15.6,"Asus Rog Strix Gaming Laptop 8 GB RAM 512 GB SSD 15.6""",https://www.daraz.com.np/products/asus-rog-strix-gaming-laptop-8-gb-ram-512-gb-ssd-156-i129771831-s1037644025.html?search=1
15.6,ACER Predator | Intel® Core™ i9-11800H | 15.6″ QHD Display | PH315-54-97SE,https://www.daraz.com.np/products/acer-predator-intel-core-i9-11800h-156-qhd-display-ph315-54-97se-i129448747-s1037437677.html?search=1
15.6,"Acer Nitro 5 i5 12th Gen 16GB RAM 512GB SSD RTX 3050 Ti 15.6"" FHD 144Hz",https://www.daraz.com.np/products/acer-nitro-5-i5-12th-gen-16gb-ram-512gb-ssd-rtx-3050-ti-156-fhd-144hz-i128490134-s1035977810.html?search=1
15.6,"MSI GF63 Thin 10SC / i5 10th Gen / GTX 1650 / 8GB RAM / 512GB SSD / 15.6"" FHD Display",https://www.daraz.com.np/products/msi-gf63-thin-10sc-i5-10th-gen-gtx-1650-8gb-ram-512gb-ssd-156-fhd-display-i128486229-s1035976845.html?search=1
