graphics card,name
,HP 15s-du2101TU 15.6 inch Display 10th Gen Intel Core i5 8GB RAM 1TB HDD win 10 home PPP
,"Acer Aspire 5 A514 | Intel Core i5 | 11th Gen | 1135G7 Processor | 8GB DDR4 RAM | 512GB PCIe NVMe SSD | Intel Iris Xe Graphics | 14"" FHD Display | Silver | Laptop"
3050.0,"Lenovo LOQ 15IRH8 15.6"" Gaming Laptop - Full HD - Intel Core i5-13420H Octa-core (8 Core) - 8 GB Total RAM - 512 GB SSD - Storm Gray"
,"Acer Aspire 3 Ryzen5 7000Series 8GB 512GB 15.6""inch FHD display"
,"Lenovo ThinkPad E14 Core i5 13th Gen/ 16GB RAM/512GB SSD/14""IPS (1920 X 1200)/Backlight/Fingerprint/Win 11 Pro Genuine"
,HP Laptop 15-dy2795wm /i5 1135G7 / 8gb DDR4 Ram /256gb SSD / 15 inch FHD LED Display
,"Dell Vostro 3510 i7 11th Gen / 8GB RAM / 512GB HDD / Nvidia Mx350 / 15.6"" FHD Display"
2800.0,Dell Vostro 3400 With i5 11th Gen Processor 14 Inch Display 8GB RAM 256GB/1TB ROM
,Lenovo Ideapad Slim 3 2023 /I3 13gen /8gb Ram /256SSD 15.6 inch FHD Display
,"Acer Swift Go 2023 13Th Gen i7 13700H / 16GB RAM / 1TB SSD / 14"" 2.8K OLED display / Backlight Keyboard"
,"Lenovo IP 3 14 Core i5 12th Gen/8GB/256SSD/14""FHD"
,Dell XPS 13 7390 I7 10 GEN/ 8GB RAM/ 256GB SSD/ 13.3'' FHD DISPLAY
,"Dell XPS 13 Plus Core i7 12th Gen/ 32 GB DDR 5 RAM/ 1TB SSD/ 13.4"" FHD/ Backlit Keyboard/ Win 11"
,Dell Latitude 5310 Intel Core i5 10th Gen i5 10310U 256 GB SSD 8GB RAM
2800.0,HP Pavilion x360 intel i5-1235U 12th GEN 8GB Ram 256GB SSD Touch screen 14.0 FHD Display Finger Print Reader
2000.0,"Lenovo ThinkPad Z16 Ryzen 7 Pro 6850H /16GB DDR5 6400Mhz/ 512GB SSD/16"" (1920X1200) IPS/Backlit/Win 11 Professional"
,"Lenovo 2023 Yoga 7i Laptop |14"" 2.8K (2880 x 1800) OLED |13th Generation Intel Core i7- 1360P 12-Core |16GB LPDDR5| 512GB NVme SSD"
1050.0,"Acer Travelmate P2 i7 11th Gen - 8GB DDR4 RAM - 512GB SSD - NVIDIA GeForce MX330 2GB Dedicated Graphics - Shale Black - 14"" FHD Display Laptop"
,"Acer Aspire 3 2023 13th Gen i3 / 4GB RAM / 256GB SSD / 14"" FHD Display"
2000.0,Lenovo V15 With Ryzen 7 5700U Processor 15.6 Inch FHD Display 16GB RAM 512GB ROM
2800.0,Dell Vostro 15 3520 /Intel i5 11 Gen /8gbDDR4 Ram / 256NVM SSD / 15Inch FHD Display
2000.0,Lenovo IP 1 Ryzen 5 7520U 8GB RAM/512GB SSD/ 15.6 Display
,"ASUS Vivobook Go E1404 2023 Ryzen 3 7320 / 4GB RAM / 256GB SSD / 14"" FHD display / Magic NumPad"
3050.0,"Asus ROG Zephyrus M16 GU603HE i7 11th Gen / RTX 3050TI / 16GB RAM / 512GB SSD / 16"" WQXGA Display 144Hz display"
,Lenovo 5 14ALC05 AMD Ryzen™7 5700U 512 GB SSD 8GB 14''
,"Acer Aspire 5 2021 11th Gen I3 / 4GB RAM / 1TB HDD / 15.6"" HD Display"
2000.0,"Lenovo Ideapad 3 AMD Ryzen 3 5300U processor, 4GB RAM, 256 GB SSD, 14 FULL HD, Windows 10"
,"Dell Inspiron 3501 i5(1135G7)/8gb/256GB SSD 11th/15.6"" FHD/ irish Graphics/Win10 Laptop"
,HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 8GB RAM 256GB NVMe+500GB HDD SATA Windows 10 Pro 64-bit (Black)
,"Lenovo YOGA 6 13ABR8 2-IN-1 AMD Ryzen™ 5 7530U / 8GB Ram / 512GB SSD / Win 11 / TOUCHSCREEN / DARK TEAL Backlit Keyboard /r / 13.3"" WUXGA (1920x1200) Display Lenovo Digital Pen .69"" thin, 3.02 lbs.."
,"Lenovo IdeaPad Slim 3 13th Gen Intel Core I3 8GB RAM, 256GB SSD"
,"Dell Latitude 3340 i3 12th Gen 8GB Ram 512 GB SSD 14""inch FHD Display"
2800.0,"Asus Zenbook Duo UX482 - 11th, i7, 16, SSD 1Tb, Dual Screen, 14: Nano Edge FHD LED + 2nd Touch Screen 12.6"", Nvidia MX450 2 GB, Windows 10, 2 years, Sleeve, Blue"
,"Asus Vivobook X413Ja i3 10th Gen 4GB RAM 128GB SSD 14"" FHD Display"
,"Dell Latitude 3420 i5 11th Gen / 8GB RAM / 1TB HDD / 14"" HD Display / 3Years Warranty"
2800.0,Lenovo ThinkPad P14 With i7 11th Gen Processor 14 Inch FHD IPS Display 16GB RAM 512GB ROM
2070.0,"Razer Blade 15, i7 8TH GEN/ 16GB RAM/ 512GB SSD/ RTX 2070 / 15.6"" 144Hz"
,"Acer Aspire 3 2023 13th Gen i3 / 4GB RAM / 256GB SSD / 14"" FHD Display"
3060.0,Acer Predator Helios 300 I7 10Th Gen 8 Gb Ram/ 1 Tb Ssd/ Rtx 3060
,"Acer Aspire 5 2021 A515-56-79ME I7 11th Gen / 16GB RAM / 512GB SSD / 15.6"" FHD Display"
,Dell Vostro 3400 Core i5 11th Gen 8GB RAM 256GB SSD Integrated Graphics 14” FHD Display
2800.0,Dell Inspiron 15 5510 - i5-11320H | 8GB RAM | 512GB SSD | Intel Iris Xe | FHD
,Lenovo ideapad Slim 3 i3 1305U 8GB Ram 256 SSD 15.6 FHD
,"Acer Aspire 5 Core i5 13th Gen/8GB RAM/256GB SSD/15.6"" FHD/Win 11"
,"Acer Aspire 5 / Ryzen7 5700U / 8GB RAM/512GB SSD / 15.6"" FHD / Win 11"
,Dell Vostro 3520 Intel Core i5 11th Generation - 8GB DDR4 RAM - 256GB SSD Storage - Intel Iris Xe Graphics - 15.6″ FHD Display - Black
,Lenovo IdeaPad Slim 3 13th Gen 13420H Intel Core i5 – 8GB DDR5 RAM – 512GB NVMe SSD – Intel Iris Xe Graphics – 15.6″ FHD TN Display – Arctic Grey
,"Dell Vostro 3400 i7 11th Gen/ 8GB Ram/ 512GB SSD/ 2GB Mx 330/ 14""FHD Display Laptop"
2800.0,Dell Latitude 3420 With i7 11th Gen Processor 14 Inch FHD IPS Display 32GB RAM 512GB ROM
1050.0,"Dell Vostro 3400 Core i5 11th Gen / 2GB Nvedia MX330 GFX/8GB RAM/ 256GB SSD+ 1 TB HDD/14"" Display"
,"Acer Aspire 3 2023 13th Gen i3 / 4GB RAM / 256GB SSD / 14"" FHD Display"
2800.0,"Dell Inspiron 5310 I5 11th Gen / 8GB RAM / 512GB SSD / 13.3"" FHD Display"
,"Acer Swift3 Laptop - (SF313-53-790J) i7-1165G7/8GB RAM/512GB SSD/Iris Xe/11th Gen/13.5"" IPS QHD/Windows 11 Notebook, 2 Years warranty - (Acer by Mercantile)"
,"Dell Vostro 3510 i5 11th Gen / 8GB RAM / 256GB HDD / 15.6"" FHD Display"
,"Dell 7501 10th Gen/i5/8GB/256GB/15.6"""
2000.0,MSI Modern 14 B5M Ryzen 5700U Upto 4.3GHz Ram 8GB SSD 512GB M.2 Nvme Graphic AMD Radeon 14 Inch Display
,Lenovo Yoga Slim 7 Pro
,"Dell Vostro 3520 i5 12th Gen 8GB RAM 512ssd 15.6"" FHD 120Hz Screen"
2000.0,"Lenovo IP1 Ryzen5 7520U | 8GB DDR5 RAM | 256GB SSD | 15.6"" FHD Laptop | Integrated AMD Radeon 610M Graphics | Quad Core | Lenovo Laptop | Grey | 1 year warranty"
2050.0,"Acer Aspire 5 i5 13th Generation 2023 - 8GB DDR5 RAM - 512GB NVMe SSD - Intel iris Xe Graphics - 14"" FHD Display - Steel Grey"
,"Acer Swift 3 2020 Ryzen 5 4500U / AMD Vega 8 / 8GB RAM / 256GB SSD / 14"" FHD Display"
,"HP 14- Dq2055Wm i3 11th Gen 4GB RAM 1TB HDD 14"" HD Display"
,Lenovo 3 With i5 12th Gen Processor 14 Inch FHD IPS Display 8GB RAM 256GB ROM
,"Dell Inspiron 14 2022 5425 Ryzen 5 5625U / 8GB RAM / 512GB SSD / Vega 8 / 14"" FHD display"
,"Lenovo Yoga Slim Pro 14 Core i7 12th gen/16GB RAM/1TB SSD/14"" 2.8K OLED/ Win 11"
2800.0,"Dell Latitude 3420 14"" |11th gen i5 | 8gb | 256gb SSD | Factory installed win10 pro"
,Dell Inspiron 3511 laptop 8GB RAM /512 GB SSD 15.6''FHD Display
,Lenovo IdeaPad 5 Pro 14ITL6 D 82L3009MIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win10/ )
2800.0,"Lenovo Thinkpad L14 Core i5 11th Gen/ 32 GB RAM / 1TB SSD Nvme/14"" FHD IPS/Backlit keyboard/Win 11 Professional Genuine"
2800.0,"Dell Vostro 3520 i5/12th Gen/8GB/256GB 15.6""inch"
,"Acer Swift 3 | Ryzen 7 5700U | 8GB RAM | 512 GB SSD | 14"" FHD | Backlit Keyboard"
,"Acer Aspire 5 2021 i5 11th Gen / Nvidia Mx350 Graphics / 8GB RAM / 512GB SSD / 14"" FHD Display"
,Asus Expertbook With i7 12th Gen Processor 14 Inch FHD IPS Display 32GB RAM 512+1TB ROM
,"Dell Inspiron 5415 Ryzen 5 5500U / 8GB RAM / 256GB SSD / Vega 8 / 14"" FHD display"
,"Asus VivoBook 14 2023 X1404 i5 12th Gen / 8GB RAM/ 512GB SSD / 14"" FHD display / Backlight Keyboard / Magic NumPad"
,ASUS Zenbook 17 Fold OLED UX9702 -
,"Asus Zenbook 14 Ux3402Za-Kp126W 14 Inch,16Gb/1Tb,Intel Core I7"
2800.0,HP Envy x360 15 2-IN-1 Core™ i7-13th Gen/ 512GB SSD/ 12GB RAM/ 15.6″ FHD 360 Touch/ WIN11/ Backlit Keyboard
2800.0,"Asus VivoBook 14 (2023) X1404VA (13th Gen Core i5/ 8GB/ 512GB SSD/ 14"" FHD/ Win11/ Backlit Keyboard/ Magic Numpad/ BAG/ Blue Color)"
1050.0,"Dell Vostro 3400 Core i5 11th Gen / 2GB Nvedia MX330 GFX/16 GB RAM/ 256GB SSD+ 1 TB HDD/14"" Display"
,"HP Envy x360 13M i7 11th Gen 8Gb Ram 512Gb Ssd 13.3"" OLED 360 TouchScreen Display"
,"Asus Vivobook F415Ea-ub51Laptop, 14"" FHD Display, Intel Core I5-1135G7 Upto 4.2Ghz, 8GB Ram, 256GB Nvme SSD, HDMI, Card Reader, Wi-fi, Bluetooth, Windows 10 Home"
,"Dell Vostro 3510 i5 11th Gen / 8GB RAM / 256GB SSD / 15.6"" FHD Display"
1050.0,Asus X515 i5 11th Gen 8GB RAM 512GB ssd 2GB Nvidia MX350 Graphic Laptop
4060.0,Asus ZenBook 14 UX3402ZA i5 1240P / 16GB RAM / 512GB SSD / 14'' 2.8K display / Magic NumPad
3060.0,"MSI GP66 Leopard 10UE I7 10th Gen 8-Core / RTX 3060 / 1TB SSD / 16GB RAM / 15.6"" 144Hz FHD Display"
,"HP Envy i7/12th Generation 13.3"" Touch Screen | Intel Core i7-1250U | 8GB DDR4 RAM | 512GB SSD | Backlit Keyboard"
,"Acer Aspire 5 14 2023 13th Gen i5 | 8GB RAM | 512GB SSD | 14"" WUXGA Display |"
,Avita Liber Intel Core I5-10210u/ 8gb/512gb Ssd /win 10 Home/ Backlit
2800.0,Dell Latitude 5490 i5-8th Gen 8GB 256 M.2 SSD 14″ Business Notebook
,HP 14s-cf3063 TU Laptop
3050.0,"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (32GB/1 TB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/Onyx Grey/2.32Kg)"
2000.0,"Lenovo IP1 Ryzen5 7520U/ 8GB RAM/256GB SSD/15.6"" FHD"
,"Lenovo IdeaPad 3 2023 Intel Core i3-1215U, 6C (2P + 4E)- 8T / 16GB RAM / 256GB M.2 SSD / 14"" FHD display"
2800.0,"ASUS Vivo Book X1402Z Core i5 12th Gen/8GB RAM/512 GB SSD/14"" FHD Display/Magic Numpad/ Win 11"
2800.0,"Dell Inspiron 7430 2 in 1 Laptop /Core i5 13th Gen/8GB RAM/512GB SSD/14"" 360 Rotate Touch/Backlit Keyboard/Win 11"
2800.0,Dell Inspiron 7306 2-in-1 i7 11th Gen 16GB RAM / 512GB SSD 13.3” FHD 360-degree Touch Screen Display
,"Asus Vivobook Flip Tn3402Qa-Lz138W - Touch - R5 14 Inch,8Gb/512Gb,Ryzen 5"
,"Asus Vivobook X415Ep-Eb296W - I7 14 Inch,8Gb/512Gb,Intel Core I7"
,"Dell G5 15 G5500 2020 I7 10th Gen / RTX 2060 6GB / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
1650.0,"Asus TUF F15 Gaming Laptop I5 10Th Gen / GTX 1650/ 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
,"Dell Vostro 3510 i5 11th Gen / 8GB RAM / 256GB HDD / 15.6"" FHD Display"
2000.0,Acer Aspire 3 AMD Ryzen 3-3250U 4GB Ram 256GB SSD AMD RADEON Window 10 15.6’’ HD Display
,LENOVO IDEAPAD FLEX 5 14/2IN1 RYZEN 7-4700u/16/512
,Lenovo IdeaPad 3 14ITL6
,"HP Envy x360 Core i5 1135G7 8GB RAM 256GB SSD Windows 10 15.6"" FHD"
2800.0,"Dynabook Tecra Toshiba A40-G Intel Celeron 5205U 1.9GHz Laptop, 4GB RAM, 128GB SSD, 14"" HD LED, Windows 10 Pro genuine"
,"Dell 7501 10th Gen/ i7/ 8GB/512/ 4GB Graphics/15.6"""
,Acer I7 13Th Gen With Back Lit 8Gb 512GB Ssd
2800.0,"Lenovo IdeaPad Flex 5 2023 Laptop | Intel Core i5 1335U | 14"" FHD+ IPS Touchscreen Display | Intel Graphics | 16GB LPDDR4 | 512GB SSD"
,"Lenovo Ideapad 3 Intel Core i5 11th Gen - 8GB DDR4 RAM - 256GB NVMe SSD - Intel Iris Xe Graphics - 15.6"" FHD Display - Grey"
,"Asus Expertbook B1400 i7 12th Gen 32GB RAM 256ssd+1TB HDD 14"" FHD Screen Laptop"
,"Acer Aspire 5 14 2023 13th Gen i7 / 8GB RAM / 512GB SSD / 14"" Wuxga Display / 2 Year Warranty"
,"Dell Inspirion 3501 i5 11th Gen 8GB RAM 512GB SSD Nvidia Mx330 2GB 15.6"" FHD Display"
,"Acer Aspire 5 14 2023 13th Gen i5 / 8GB RAM / 512GB SSD / 14"" Wuxga Display / 2 Year Warranty"
,"HP 14"" Probook 440 G8 11th Gen 1165G7, 16GB Ram, 1TB SSD SSD, 14 Full HD, Windows 10 Pro"
,Lenovo IdeaPad 5 Slim With i5 11th Gen Processor 15.6 Inch FHD IPS Display 8GB RAM 512GB ROM
,"Dell Latitude 3510 (15""/10th generation i5 processor / 4GB RAM / 1TB SATA)"
,"HP 15-eh1071AURyzen 7 5700U / AMD / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
,"Asus ROG Strix G15 2021 G513IE Ryzen 7 4800H / RTX 3050TI / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
1050.0,"Dell Inspiron 5406 2-In-1 I7 11th Gen / 8GB RAM / 512GB SSD / NVIDIA MX350 / 14"" FHD X360 Touch Display / Active Stylus"
2800.0,"Dell Inspiron 5410 2-In-1 I7 11th Gen / Nvidia MX350 2GB / 16GB RAM / 512GB SSD / 14"" FHD 360 Touch Display / Active Stylus"
2800.0,"Asus VivoBook Flip 14 TP470EA I5 11th Gen 1135G7 / 8GB RAM / 512GB SSD / 14"" FHD 360 Touch Display / Stylus Support"
,Dell Vostro 3400 Core i3 10th Gen 4GB RAM 256GB HDD Integrated Graphics 14” FHD Display
2000.0,"LENOVO IDEAPAD 3 RYZEN 5-5500U/8GB RAM/256GB NVME SSD/15.6""FHD/WIN 11/BACKLIT AND FINGERPRINT/LAPTOP/ BUSINESS LAPTOP/BEST LAPTOP"
,Hp 240 G7/HP Laptops
1500.0,"Dell Vostro 3520 i5 12th gen 8GB Ram /256GB SSD intel UHD Graphic/ 15.6"" FHD screen"
,"Lenovo Yoga Slim Pro 14 Core i7 12th gen/16GB RAM/1TB SSD/14"" 2.8K OLED/ Win 11"
,Honor Magic Book X15 NoteBook BBR-WAH9F Intel core i5 10gen / 8gb DDR4 Ram /512gb NVME SSD / 15inch display
,Acer Aspire 5 2023 Intel Core i7 13th Gen 1355U – 8GB DDR5 RAM – 512GB NVMe SSD Storage – 15.6″ FHD Display – BACKLIT KEY – Steel Grey
,"Dell Inspiron 3511 i5 11th Gen Nvidia Mx350 Graphics 8GB RAM 512GB SSD 15.6"" FHD Display"
,"HP 15 AMD Ryzen 7 8GB 512GB SSD 15"""
,HP 15-fq With i5 12th Gen Processor 15.6 Inch FHD Display 8GB RAM 512GB ROM
,Lenovo ThinkBook G2 With i5 11th 1135G7 Processor 15.6 Inch FHD Display 8GB RAM 256GB ROM
,Dell 3520 i5 11th Gen 8GB RAM/256GB SSD/15.6FHD
2800.0,"Asus ZenBook S13 OLED 2023 UX5304VA i7 13th Gen / 16GB RAM / 1TB SSD / 13.3"" OLED 2.8K display"
2070.0,"MSI GL65 Leopard 10SFK GAMING I7 10TH GEN/ 512GB SSD/ 1TB HDD/ 16GB RAM/ RTX 2070 SUPER/ 15.6"" 144Hz FHD Display"
,"Acer TravelMate I5 10th Gen / 8GB RAM / 256GB SSD / 14"" Full-HD Display"
2800.0,"HP Laptop 15s -du3511TX 4A3P6PA i7-1165G7, 8 GB RAM/ 512 GB SSD, Windows 10 Home"
,"Honor MagicBook X 15 with Intel 10th Gen/8GB/512GB/15.6"""
,"HP ELITEBOOK 840 G7 I7 11TH GEN 16GB RAM 512GB SSD 14""FHD/WIN 10 PRO/3 YRS"
,"HP LAPTOP 14S-DQ2555TU Intel® Core™ i5-1135G7, 8 GB DDR4-3200 MHz RAM, 512 GB M.2 PCIe® NVMe™ SSD, 14"" diagonal, FHD (1920 x 1080), IPS"
2000.0,Acer Swift 3 AMD Ryzen 7 5700U 8GB Ram 512 GB SSD
,ASUS X145E Intel i5-1135G7 11gen 8GB Ram 512GB SSD 14.0 FHD Display
,Lenovo ideapad slim 3 15IRH8 i5 13TH GEN 13420H 8GB Ram 512GB SSD 15.6inch FHD Display
,HP Laptop 348 NoteBook G7
,"Asus ZenBook 14X OLED 14.5"" Touch-Screen Laptop - Intel Core i7-13700H - RAM 16GB - SSD 512GB - Intel Iris Xe"
,"Acer Swift 3 14 2022 Ryzen 5 5625U \ 16GB RAM \ 512GB SSD \ 14"" FHD display \ Backlight Keyboard"
2000.0,"LENOVO IDEAPAD 1 (14AMN7) | AMD Ryzen 5 7520U 4 Cores | 8GB RAM |256 GB SSD |15.6"" Display | Integrated AMD Radeon 610M Graphics"
2800.0,"HP Envy x360 14 i7 13th Gen / 16GB RAM / 1TB SSD / 14"" FHD 360 TouchScreen Display"
,"Acer Swift 5 SF514- 56T 2022 Intel i7 12Th Gen / 16GB RAM / 1TB SSD / 14"" WQXGA Touchscreen display / Backlight Keyboard"
,"Asus Vivobook K513Eq 15.6 Inch,8Gb/512Gb,Intel Core I5"
2800.0,Dell Latitude 5320 i7 11th gen 8gb RAM / 256GB SSD /13 inch
,Acer Aspire 3 Intel Core i3 11th Generation 15 inches Business Laptop (4 GB256 GB SSD Windows 10 HomeUHD Graphics
1500.0,Dell XPS 13 7390 I7 10 GEN / 16GB RAM / 512GB SSD / 13.3'' 4K UHD Touch DISPLAY
,Dell Inspiron 7490 I5 10th Gen / 8GB RAM / 256GB SSD / 14'' FHD Touch Display
,Lenovo Thinkpad X13 Gen2 Laptop Intel Core i5 16GB RAM 512GB SSD Windows 10 Pro Genuine
,HP Elitebook 830 G8 Business Laptop / Intel Core i7/ 16GB RAM/ 512GB SSD/ 3 Yrs Warranty
,"Acer Aspire 5 2022 12th Gen i3 / 4GB RAM / 256GB SSD / 15.6"" FHD Display Backlight Keyboard"
2000.0,Lenovo IdeaPad 1 With Ryzen 5 7520U Processor 14 Inch FHD Display 8GB RAM 512GB ROM
,"Lenovo ThinkPad L14 Gen 2 i5 1135G7 / 16GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard"
,"Asus Vivobook X1502Za-E8593W - Touch - New 15.6 Inch,8Gb/512Gb,Intel Core I7"
3050.0,"Asus TUF F15 2021 FX506HEB I7 11Th Gen 8 Core / RTX 3050Ti / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
,"Lenovo IdeaPad 3i Intel Core i3 11th Gen - 4GB RAM - 128GB SSD - Iris Xe Graphics - 15.6"" FHD Laptop - Windows 10 Home"
,"Dell Vostro 3400 Intel Core i5 11th Gen 8GB RAM 256GB SSD 14.0""FHD"
,"Dell Latitude 3420 i7 11th Gen / 8GB RAM / 1TB HDD / 2GB Graphic / 14"" HD Display / 3 Years Warranty"
1500.0,"Acer swift3-42-R8R5 AMD ryzen 5-4500U 8GB 512GB intel UHD 14"" OS"
3060.0,"Asus TUF F15 2022 FX507ZM i7 12Th Gen 14 Core / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" FHD 300Hz display"
2800.0,"Dell Inspiron 5402 I5 11th Gen / 8GB RAM / 512GB SSD / Nvidia MX350 / 14"" FHD Display"
,"Asus VivoBook E410MA Celeron / 4GB RAM / 256GB SSD / 14"" HD / Windows Genuine"
,"Microsoft Surface Laptop 4 Core i7-1185G7 /8GB RAM/ 512GB SSD / 15"" (2496x1664) Touch /Backlit Keyboard/ Win 11 Pro"
1050.0,"Dell Vostro 15 3520 i5 12th Gen | Nvidia MX550 | 8GB RAM | 512GB SSD | 15.6"" FHD display | Black Color"
2800.0,"ASUS Zenbook 14 Flip OLED UP3404VA -i7 13th Gen 1360P/ 16 GB RAM/ 1 TB G4 SSD/ Intel® Iris Xe Graphics/ 14"" OLED WQ+ 2.8K Display/ Genuine Windows 11/ Office/ Foggy silver/ Sleeve/ Stylus"
2800.0,"Lenovo Thinkpad L14 Core i5 11th Gen/ 16 GB RAM / 512GB SSD Nvme/14"" FHD IPS/Backlit keyboard/Win 11 Professional Genuine"
,"Asus Vivobook F512J i5 10 Gen. Touch 256GB SSD 8GB 15.6"" FHD Win10 Webcam"
,"HP Laptop 15S -du3511Tx 4A3P6Pa i7-1165G7, 8 GB Ram/ 512 GB SSD, Windows 11/2GB Graphic"
,"Dell Latitude 3420 i5 11th Gen / 8GB RAM / 512 SSD / 14"" FHD Display / 3 Years Warranty"
,"Dell Latitude 3420 i7 11th Gen / 8GB RAM / 256 SSD / 14"" HD Display / 3 Years Warranty With Os"
,Lenovo V15 With i5 11th Gen Processor 15.6 Inch FHD Display 8GB RAM 256GB ROM
2800.0,Asus Zenbook 14X -EVO i5-13500H 13th Gen/8GB RAM/512GB SSD/14.5″ 120Hz OLED-TOUCH/Windows 11 Home
3050.0,"Asus Vivobook Pro 14 M3401Qc - Oled 14 Inch,16Gb/1Tb,Intel Core I7"
,"Asus Vivobook X515Ea - 11Th I3 15.6 Inch,4Gb/256Gb,Intel Core I3"
,"Dell Inspiron 3501 | 11th Gen Intel® Core™ i5-1135G7 | RAM 8GB + 512GB SSD | 15.6"" FHD | Windows 10 Home"
2800.0,"Asus Vivobook 14 X1402ZA, i3, 12th Gen Core, 4Gb, 256Gb SSD, 14"" Display, Windows11, Backlit Keyboard, Magic Numpad"
,"Lenovo IdeaPad 3 2023 Intel Core i3-1215U, 6C (2P + 4E)- 8T / 8GB RAM / 512GB M.2 SSD / 14"" FHD display"
,"Dell Inspirion 3501 i7 11th Gen 8GB RAM 512GB SSD Nvidia Mx330 15.6"" FHD Display"
2800.0,HP 15 Dw 3021 With i5 11th 1135G7 Processor 15.6 HD Display 8GB RAM 256GB ROM
2800.0,"Asus ZenBook Flip 14 OLED 2023 UP3404VA i7 13th Gen / 16GB RAM / 1TB SSD / 14"" OLED 2.8K Touch display / Magic NumPad / Stylus"
2800.0,"Lenovo IdeaPad Flex 3 11ADA05 2021 AMD Athlon / 4GB RAM / 256GB SSD / 11.6"" FHD 360 Touch display"
,"Acer Aspire Vero 2021 i7 11th Gen / 16GB RAM / 512GB SSD / 15.6"" FHD Display / Backlight Keyboard"
3050.0,"Asus ZenBook Flip 13 UX363EA I5 11th Gen / 16GB RAM / 512GB SSD / Magic NumPad / Stylus / 13.3"" FHD 360-Degree Touchscreen Display"
,HP Envy 13 i7 12thGen 8GB Ram 512 GB SSD 13.3’’ WUXGA 360 degree Touch Display Window 11
2800.0,HP ENVY x360 2-in-1 Laptop Intel Core i7 13th Gen 16GB RAM 1TB SSD 14.0 Inch Touchscreen Backlit Keyboard Win 11
2800.0,Dell Vostro 3520/Core i5/11th Gen/8 GB RAM /256GB SSD/15.6” FHD
,HP 14-cf2224Nia Intel Core i5 10th Gen 4GB RAM 1TB HDD + 2 GB AMD Radeon™ 530 Graphics 14 Inches HD Display Dos
,"HP Laptop 15S-eq2116Au AMD Ryzen 5 5500U 512GB SSD 8GB DDR4 RAM 15.6 Inches FHD ,Ips, Led Display"
,HP Envy 14 X360 With i5 13th Processor 14 Inch X360T Display 8GB RAM 512GB ROM
,"Asus Vivobook X1503Za-L1438W - Oled - New 15.6 Inch,8Gb/512Gb,Intel Core I5"
,"Asus Vivobook E410Ma Celeron / 4Gb Ram / 256Gb Ssd / 14"" Hd / Windows Genuine"
,"Asus VivoBook X413JA i3 10th Gen 4GB RAM 128GB SSD 14"" FHD display"
,"MSI GS66 Stealth 10SE Thin I7 10TH GEN / RTX 2060 / 15.6"" FHD 144 Hz / 16GB RAM / 512GB SSD"
2000.0,"MSI Modern 15 A5M Ryzen 5 5500U / AMD Radeon Graphics / 8GB RAM / 256GB SSD / 15.6"" FHD Display"
1100.0,"MSI Modern 14 B11SB I5 11th Gen / GeForce MX450 / 8GB RAM / 512GB SSD / 14"" FHD"
,"Asus ZenBook Flip 13 UX363EA I7 11th Gen / 16GB RAM / 512GB SSD / 13.3"" OLED FHD Touch Display / Magic NumPad / Stylus"
,MSI Note Book Modern 14 B10MW
2000.0,Acer Aspire 3 AMD Ryzen 3-3250U 8GB Ram 256GB SSD AMD RADEON 15.6’’ HD Display
,Dell Inspiron 3501 Core I7 11Th Gen 8Gb Ram 512Gb Ssd Nvidia Geforce Mx330 With 2Gb Gddr5 Graphic 15.’’6 Fhd Display
3060.0,"HP Omen 16 2021 i7 11800H 8 Core / RTX 3060 / 16GB RAM / 512GGB SSD / 16.1"" QHD 165Hz display"
1500.0,Dell WYSE 5470 | Celeron | Intel UHD | 8GB RAM | 256GB SSD | 14″ FHD
2800.0,Dell XPS 13 Plus 9320 Touch - i7 1360P | 16GB | 1TB SSD | Intel Iris Xe | OLED Touch | Backlit Keyboard | Fingerprint | 3.5K | Office | 2 Year Warranty
,Dell Vostro 3520 i5 11th 8GB 256GB 15.6 FHD
,"Msi Summit E16 Flip Evo 2023 2-in-1 i7 13th Gen / 1TB SSD / 16GB RAM / 16"" FHD 165Hz Touchscreen / 2 Year Warranty"
,Dell Inspiron 7391 i7 10th Gen Nvidia Mx250 8GB RAM 512GB SSD 13.3” FHD Display
2800.0,"Lenovo Ideapad 3 2020 i5 /10th Gen / 8GB RAM / 512GB SSD / 14"" FHD Display"
,"Acer Aspire 5 2023 13th Gen i5 / 8GB RAM / 256GB SSD / 15.6"" FHD Display"
,HP 14S-fq1052Au AMD Ryzen 3 5300U 4GB 256GB SSD 14 Black
2800.0,Asus Vivobook Tp470 With i5 11th Processor 14 Inch FHD X360 Touch Display 8GB RAM 256GB ROM
