graphics card,name,url,details
3050,"ASUS Zephyrus G15 GA503QE / Ryzen 9 5900HS / RTX 3050ti 4GB / 16GB RAM / 1TB SSD / 15.6"" FHD 144hz",https://www.daraz.com.np/products/asus-zephyrus-g15-ga503qe-ryzen-9-5900hs-rtx-3050ti-4gb-16gb-ram-1tb-ssd-156-fhd-144hz-i111810761-s1034302903.html?search=1,CPU AMD Ryzen 9 5900HX Mobile Processor 8core16thread 20MB cache up to 46 GHz max boost Graphics NVIDIA GeForce RTX 3050 Ti Laptop GPU With ROG Boost up to 1585MHz at 60W 75W with Dynamic Boost 4GB GDDR6 VRAM Memory16GB DDR4 onboard 16GB DDR43200 SODIMM Max Capacity  48GB Display 156inch IPS display FHD 1920x 1080 resolution 169 aspect ratio antiglare display DCIP3100%Refresh Rate144Hz Response Time3msPantone Validated Type Gaming Laptop 1x 35mm Combo Audio Jack 1x HDMI 20b 2x USB 32 Gen 2 TypeA 2x USB 32 Gen 2 TypeC support DisplayPort™  power delivery  GSYNC 1x RJ45 LAN port 1x card reader microSD Networking WiFi 680211ax + Bluetooth 51 Dualband 2*2 *BT version may change with OS upgrades – RangeBoost Storage 1TB SSD Camera FHD 1080P@60FPS external camera Battery 4cell Liion 90WHrs 4S1P Keyboard Backlit Chiclet RGB keyboard Weight 23 KG Audio 2x 2W tweeter 4x 2W woofer with Smart Amp Technology
nan,"Asus VivoBook I512th Gen 16GB/512GB/14""inch display/Numpad/Windows 11",https://www.daraz.com.np/products/asus-vivobook-i512th-gen-16gb512gb14inch-displaynumpadwindows-11-i129371256-s1037373549.html?search=1,"Asus Vivibook 1235U 14""Fhd Display IntelCore I51235U Upto42Ghz 16GBRam 512GBNvme Ssd Numpad Hdmi CardReader WiFi Bluetooth Windows11Home"
nan,Dell Latitude E7390 Laptop I5-8th Gen 256 GB SSD 8 GB RAM Ultrabook,https://www.daraz.com.np/products/dell-latitude-e7390-laptop-i5-8th-gen-256-gb-ssd-8-gb-ram-ultrabook-i129075425-s1037338431.html?search=1,"Brand  Dell Graphics Processing Type Integrated OnBoard Graphics Hard Drive Capacity  256 GB M2 SATA Solid State Storage Memory  8GB DDR4 SDRAM Model  Dell Latitude E7390 Operating System  Windows 10 Professional 64bit Processor  Intel Core i58250U 6th Generation Processor Processor Speed  24 GHz Turbo Boost up to 340 GHz Screen Size  133"" AntiGlare FHD SSD Capacity  256 GB M2 SATA Solid State Storage Touch Screen  No Type  Ultrabook"
nan,AVITA Magus Cosmos 2in1 NS12T5IN025P/ N4000,https://www.daraz.com.np/products/avita-magus-cosmos-2in1-ns12t5in025p-n4000-i108930357-s1029438113.html?search=1,• AVITA Magus Cosmos 2in1 Laptop with Windows 10 Home • 9th Generation Intel Processor with Dual Core CPU Cores • 116inch Touch Screen 1920*1080 IPS Display • DDR4 4GB RAM and 64GB EMMC ROM Storage Capacity • Lightweight and Portable Traditional Laptop
nan,"Asus Vivobook Go E1504 Intel Core i3 N305 Thin and Light Laptop - 8GB DDR4 RAM - 256GB NVMe SSD - 15.6"" FHD Display - Silver",https://www.daraz.com.np/products/asus-vivobook-go-e1504-intel-core-i3-n305-thin-and-light-laptop-8gb-ddr4-ram-256gb-nvme-ssd-156-fhd-display-silver-i129110758-s1037126709.html?search=1,Processor Intel Core i3N305 Processor 18 GHz 6MB Cache up to 38 GHz 8cores 8 Threads Memory 8GB DDR4 3200MHz on board with Storage 256GB M2 NVMe PCIe 30 SSD Display 156inch 3962 cm FHD 1920 x 1080 60Hz refresh rate Display Graphics Integrated Integrated Intel UHD Graphics Operating System Windows 11 Home Design 179 ~ 179 cm Thin | Thin & Light Laptop | 163 kg | 50WHrs Battery Capacity Up to 6 hours Battery life One year warranty against manufacturing defects
nan,Dell Latitude E5300 i5-8th Gen 8GB 256 SSD 13.3″ Ultrabook,https://www.daraz.com.np/products/dell-latitude-e5300-i5-8th-gen-8gb-256-ssd-133-ultrabook-i128496077-s1037571755.html?search=1,Intel Core i5 Processor Dual Core up to 30 GHz Max Turbo 3MB Cache 8 GB DDR4 RAM 256 GB NVME SSD 133 inch FHD 1920×1080 AntiGlare LCD Intel HD Graphics 520 Windows 10 Free MsPackage
nan,"Dell 5470 Intel Celeron, 8GB RAM 256GB SSD, 14"" FHD DISPLAY, BACKLIT KEYBOARD, BLACK",https://www.daraz.com.np/products/dell-5470-intel-celeron-8gb-ram-256gb-ssd-14-fhd-display-backlit-keyboard-black-i125304194-s1034012371.html?search=1,"Processor Intel® Celeron™ N4100 4Cores4MB4T11GHz up to 24GHz6W Memory 8 GB 2 x 4 GB DDR4 Storage 256GB NVME SSD Display 140"" FHD 1920 x 1080 AntiGlare NonTouch Camera Connection Intel WirelessAC 9560 Dualband 2x2 80211ac WiFi with MUMIMO + Bluetooth 5 Color Black Graphics UHD Graphics 600"
nan,ASUS ZENBOOK 14X OLED Q410VA Core i5 -13500H / 8 GB DDR5 RAM/ 512GB SSD/ 14.5″ OLED Touch Screen / Backlit Keyboard/ Win 11,https://www.daraz.com.np/products/asus-zenbook-14x-oled-q410va-core-i5-13500h-8-gb-ddr5-ram-512gb-ssd-145-oled-touch-screen-backlit-keyboard-win-11-i129862218-s1037709151.html?search=1,"Model ZenBook Q410VAEVOI5512 Processor Intel® Core™ i513500H 26Ghz Turbo 47Ghz RAM 8GB LPDDR5  4800MHz Storage 512GB Solid State Drive M2 Screen 145"" 28K 2880 x 1800 120Hz  Touch Graphics Intel Iris Xe Graphics Connectivity WiFi Bluetooth Keyboard Backlit OS Windows 11 Home Battery 3 Cells 70Whr Color Inkwell Gray Warranty 1 year"
2050,"HP Victus 15 Ryzen 5 7535HS /16 GB DDR5 RAM/ 512 GB NVME SSD/15.6"" 144Hrz Display / 4GB RTX 2050 DDR6 Graphics/Backlit Keyboard/ Win 11",https://www.daraz.com.np/products/hp-victus-15-ryzen-5-7535hs-16-gb-ddr5-ram-512-gb-nvme-ssd156-144hrz-display-4gb-rtx-2050-ddr6-graphicsbacklit-keyboard-win-11-i128639926-s1036378226.html?search=1,
nan,"Asus ZenBook 14 Q407IQ Laptop / Ryzen 5 4500U / MX350 / 8GB RAM / 256GB SSD / 14"" FHD display",https://www.daraz.com.np/products/asus-zenbook-14-q407iq-laptop-ryzen-5-4500u-mx350-8gb-ram-256gb-ssd-14-fhd-display-i125215411-s1033995702.html?search=1,"Asus ZenBook 14 Q407IQ Laptop Ryzen 5 4500U MX350 8GB RAM 256GB SSD 14"" FHD display"
nan,"Lenovo IP Slim 3 Core i5 13th Gen 13420H/ 8GB DDR 5 RAM/512 GB SSD/15.6"" FHD/Win 11",https://www.daraz.com.np/products/lenovo-ip-slim-3-core-i5-13th-gen-13420h-8gb-ddr-5-ram512-gb-ssd156-fhdwin-11-i128225520-s1035363831.html?search=1,Processor  13th Generation Intel® Core™ i513420H Processor Graphics  Integrated Intel® UHD Graphics RAM  8 GB Soldered LPDDR5 4800MHz Storage 512 GB SSD M2 2242 PCIe Gen44 Battery 3 cell 566Wh Display 156”FHD1920 x 1200 IPS AntiGlare NonTouch 45% NTSC 300 Nits Connectivity  HDMI Webcam WiFi Bluetooth OS Windows 11
nan,"Lenovo V14 Celeron | 4GB RAM | 256GB SSD | 14"" HD Display Laptop",https://www.daraz.com.np/products/lenovo-v14-celeron-4gb-ram-256gb-ssd-14-hd-display-laptop-i129028582-s1037039112.html?search=1,"Brand Lenovo Model V14 G2 IJL Processor Intel N4500 11 GHz Memory 4GB RAM Storage 256GB NVMe SSD Display 140"" HD Display Battery 2 CELL Warranty 1Year Warranty"
nan,"Dell Vostro 3520 i5 12th Gen | 8GB RAM | 512GB SSD | 15.6"" 120Hz FHD | Black",https://www.daraz.com.np/products/dell-vostro-3520-i5-12th-gen-8gb-ram-512gb-ssd-156-120hz-fhd-black-i128524305-s1036053292.html?search=1,"Brand Dell Model Vostro 3520 Processor Intel Core i5 12th Generation 1235U 12 MB cache 10cores 12 threads up to 440 GHz Turbo Memory 8GB DDR4 RAM Storage 512GB NVMe SSD Display 156"" 120Hz FHD Display Battery 3Cell Battery Color Carbon Black Warranty 1Year Warranty"
nan,Dell Inspiron 15 3520 - i3 1215U | 8GB | 512GB SSD | Intel UHD | FHD | UBT | 2 Years Warranty,https://www.daraz.com.np/products/dell-inspiron-15-3520-i3-1215u-8gb-512gb-ssd-intel-uhd-fhd-ubt-2-years-warranty-i128175073-s1039743476.html?search=1,Generation i31215U Graphics Intel UHD Graphics Maximum Display Resolution 1920 x 1080 Operation System Ubuntu Ports and Connectivity1 USB 32 Gen 1 TypeC® port with DisplayPort 14 on 12th Gen Processor configured with TypeC®*1 USB 32 Gen 1 port on systems configured with TypeC®2 USB 32 Gen 1 ports on systems configured with non TypeC®1 USB 20 port1 Power Jack1 headset headphone and microphone combo port1 HDMI 14 port Processor 12th Generation Intel Core i31215U Processor Speed 10MB Cache up to 44 GHz 6cores Ram 8GB DDR4 Storage 512GB SSD Touch Screen No Battery 3Cell Battery 41WHr Color Black Warranty 2 Year
nan,"Acer Swift 3 Laptop /Ryzen 7 5700U/8GB/512 GB/14"" FHD/Backlit Keyboard/Win 10",https://www.daraz.com.np/products/acer-swift-3-laptop-ryzen-7-5700u8gb512-gb14-fhdbacklit-keyboardwin-10-i110946950-s1030070955.html?search=1,"Acer Swift 3 Ultra BookAMD Ryzen 7 5700U 180 GHz Octacore 8 Core™Radeon™ RX Vega 8 Graphics Screen Size 14"" FHD ComftView Inplane Switching IPS TechnologyRAM 8 GB LPDDR4X SSD 512GB Nvme Solid State Drive InterfacePCI ExpressNetwork & CommunicationWireless LAN StandardIEEE 80211 abgnacaxMicrophone  Finger Print ReaderInterfacesPorts HDMI Number of USB 32 Gen 1 TypeA Ports = 2Number of USB 32 Gen 2 TypeC Ports = 1USB TypeC DetailUSB TypeC port supporting USB 32 Gen 2 up to 10 Gbps DisplayPort over USBC USB charging 5 V 3 A DCin port 19 V 65 WOperating SystemWindows 10 Home 64 BitUpgradable Windows OS to 11Pointing Device TypeTouch PadKeyboard Backlit KeyboardMultitouch GestureBattery 3 Cell Lithium Ion LiIon up to 125 Hours Backup65 W Power AdapterPhysical CharacteristicsHeight 063"" Width 127"" Depth 84""Weight Approximate 12KGColor Pure Silver"
nan,"Dell Vostro 3520 i3 12th Gen | 8GB RAM | 512GB SSD | 15.6"" FHD 120Hz Display Laptop",https://www.daraz.com.np/products/dell-vostro-3520-i3-12th-gen-8gb-ram-512gb-ssd-156-fhd-120hz-display-laptop-i128509518-s1036030849.html?search=1,"Brand Dell Model Vostro 3520 Processor Intel Core i3 12th Generation 1215U 10M Cache 6Cores 8 Threads Memory 8GB DDR4 RAM Storage 512GB NVMe SSD Display 156"" FHD 120Hz Display Battery 3Cell Battery Color Carbon Black Warranty 1Year Warranty"
nan,Dell Vostro 3520 Intel Core i5 12th Generation – 8GB DDR4 RAM – 256GB SSD Storage – Intel UHD Graphics – 15.6″ FHD Display – Black,https://www.daraz.com.np/products/dell-vostro-3520-intel-core-i5-12th-generation-8gb-ddr4-ram-256gb-ssd-storage-intel-uhd-graphics-156-fhd-display-black-i129095265-s1037093781.html?search=1,Processor 12th Gen Intel® Core™ i51235U 12 MB cache 10cores 12 threads up to 440 GHz Turbo RAM & Storage 8GB 8GB x 1 DDR4 2666MHz Ach & 256GB NVMe Gen 4 SSD Display & Graphics 156″ FHD WVA AG 120Hz 250 nits Narrow Border & Integrated Graphics Keyboard & Warranty Standard Keyboard & 1 Year Onsite Hardware Service Wireless Realtek WiFi 5 RTL8821CE 1×1 80211ac MUMIMO Bluetooth® wireless card Ports 2 USB 32 Gen 1 ports 1 USB 20 port 1 Headset jack 1 HDMI 14 port* 1 M2 22302280 slot for solidstate drive 1 SD 30 card slot One Year warranty against manufacturing defects
nan,"CHUWI GemiBook X Laptop丨15.6"" IPS Display Intel 11th Gen. Celeron N5100 CPU Upto 2.8GHz丨8G DDR4丨256GB SSD Windows 11 + Free Gift",https://www.daraz.com.np/products/chuwi-gemibook-x-laptop156-ips-display-intel-11th-gen-celeron-n5100-cpu-upto-28ghz8g-ddr4256gb-ssd-windows-11-free-gift-i118254598-s1032410324.html?search=1,OS Windows 11 Processor Intel 11th Gen Celeron Jasper lake N5100 Upto 28GHz Display 156 inch 2K Retina Display RAM 8GB LPDDR4 ROM 256 GB M2 SSD Battery 38Wh 5000mAh WLAN 245G Dual Band WiFi GPU Intel® UHD Graphics350MHz800MHz Keyboard  Backlight Keyboard Main I O Ports MicroSD Slot Yes M2 Slot 2pcs one occupied USB USBA 30*2 USBA20*1 DC Port for charging HD 1pcs TYPEA TypeC yes only for data transfermation RJ45 Yes
3050,"Dell G5 15 5511 / i5-11400H / 8GB / 256 SSD / NVIDIA RTX 3050-4GB GDDR6 / 15.6"" FHD",https://www.daraz.com.np/products/dell-g5-15-5511-i5-11400h-8gb-256-ssd-nvidia-rtx-3050-4gb-gddr6-156-fhd-i112764063-s1030550046.html?search=1,Display Size 156 Inch Generation 11th Gen Graphics  NVIDIA RTX 3050 4GB Maximum Display Resolution 1920 x 1080 Full HD Operation System Win 11 Ports and Connectivity 1*SB 32 Gen 1 1*USB 32 Gen 1 with PowerShare 1*Thunderbolt 3USB 32 Gen 1 TypeC port with DisplayPort with alt mode 1*USB 32 Gen 1 1*HDMI 1*Power in 1*RJ45 1*Headphonesmic Processor Intel® Core™ i511400H Processor Speed 12MB Cache up to 45 GHz 6cores Ram 8GB DDR4 2933MHz Storage 256GB M2 PCIe NVMe Solid State Drive Touch Screen No Battery  3Cell Battery 56WHr Integrated Warranty 1 Year Brand New Laptop
nan,"Dell Vostro 15 3520 (Intel Core i5 - 1235U Processor | 8GB RAM | 512GB SSD | Intel UHD Graphics Card | 15.6"" FHD Display)",https://www.daraz.com.np/products/dell-vostro-15-3520-intel-core-i5-1235u-processor-8gb-ram-512gb-ssd-intel-uhd-graphics-card-156-fhd-display-i129990928-s1037879291.html?search=1,Model Dell Vostro 15 3520 i5 1235U | MX550 Processor Intel Core i5 1235U RAM 8GB DDR4 RAM Storage 512GB Display 156inch IPS display FullHD 1920 x 1080 Pixels Resolution
nan,Acer Aspire 3 AL14-31P Ultraslimbook i3-N305-8GB RAM-512GB SS-14FHD-Sliver Color,https://www.daraz.com.np/products/acer-aspire-3-al14-31p-ultraslimbook-i3-n305-8gb-ram-512gb-ss-14fhd-sliver-color-i129691037-s1037561198.html?search=1,Acer Aspire 3 AL1431P ULTRASLIMBOOK Intel i3 Core i3N305 processor 8GB OnBoard DDR5 RAM 512GB PCIe NVMe Gen3 SSD Intel UHD Graphics 14inch IPS display Full HD 1920 x 1080 pixels resolution highbrightness Acer ComfyView LED backlit TFT LCD Acer HD webcam 1280 x 720 resolution 1x USB TypeC port supporting• USB 32 Gen 2 up to 10 Gbps• DisplayPort over USBC• USB charging 5 V 3 A• DCin port 19 V 45 W2x USB Standard A ports supporting• One port for USB 32 Gen 1• One port for USB 32 Gen 21x HDMI® 21 port with HDCP support1x DCin jack for AC adapter1x 35 mm headphonespeaker jack supporting headsets with builtin microphone 40 Wh 3cell Liion battery
nan,"Lenovo IdeaPad Flex 5 14ARE05 2-in-1 / Ryzen 3 4300U / 4GB RAM / 128GB SSD / 14"" FHD 360 TouchScreen Display",https://www.daraz.com.np/products/lenovo-ideapad-flex-5-14are05-2-in-1-ryzen-3-4300u-4gb-ram-128gb-ssd-14-fhd-360-touchscreen-display-i107605596-s1028925349.html?search=1,Brand new Lenovo IdeaPad Flex 5 14ARE05 2in1 Convertible laptop AMD Ryzen 3 4300U processor with Quadcore CPU Integrated AMD Radeon Graphics 4GB DDR4 RAM 128GB SSD Storage 14inch 1920 x 1080 pixels IPS LCD Glossy TouchScreen display HD 720p Webcam with Privacy Shutter Stereo Speakers 209mm thickness 15KG Weight 1year warranty Brand New Laptop
nan,"Dell Inspiron 3511 i3 1115G4/8gb RAM/256gb SSD/15.6"" FHD/Windows 11 Home/11th Gen Laptop",https://www.daraz.com.np/products/dell-inspiron-3511-i3-1115g48gb-ram256gb-ssd156-fhdwindows-11-home11th-gen-laptop-i128645315-s1036335660.html?search=1,Display Size  156 FHD Graphics  Intel UHD Maximum Display Resolution  1920 x 1080 Operation System  Windows 11 Home Ports and Connectivity  SD Card Reader USB 20 Audio Jack Power Jack HDMI 14 USB 32 USB 32 Processor  Intel® Core i31115G4 Processor Speed 6MB Cache up to 41 GHz Ram  4GB DDR8 2666MHz Storage  256GB M2 PCIe NVMe Battery  3Cell Battery 41WHr
nan,"Lenovo IP 3 Slim 3 Core i3 13th Gen/8 GB DDR5 RAM/256 GB SSD/15.6"" FHD/ Win 11",https://www.daraz.com.np/products/lenovo-ip-3-slim-3-core-i3-13th-gen8-gb-ddr5-ram256-gb-ssd156-fhd-win-11-i128273615-s1035515800.html?search=1,Processor 13th Generation Intel® H Series Core™ i31305u Pentacore 5core Display 396cms 156 FHD 1920x1080 TN 250 nits antiglare 45% NTSC Memory 8GB LPDDR4 Storage 256gbSSD PCIe NVMe Graphics Integrated Intel UHD Graphics Colour Arctic Grey Ports 1x 1 Card Reader 1 x DCin round port 35mm Audio Jack 2 USB 30 1 x USB Type C Full Function 1 x HDMI® 14 Keyboard Fullsized standard backlit keyboard Fingerprint scanner for secure unlock Audio Userfacing stereo speakers 15W x2 optimized with Dolby® Audio™ Camera 1x 720P HD with Dual Microphone and Privacy Shutter Battery 3cell LiPolymer 47Wh | 65W round tip 3pin AC adapter 100240V 5060Hz OS Win 11 Connectivity 1x WiFi 6 2x2 AX Bluetooth® 51 or above
nan,"ASUS Vivobook Go E1404GA - (Intel i3 13th Gen N305, 14"" FHD Display, 8GB RAM, 256GB SSD, Fingerprint, Bagpack, Mouse Win11, 2 Yrs Int'l Warranty)",https://www.daraz.com.np/products/asus-vivobook-go-e1404ga-intel-i3-13th-gen-n305-14-fhd-display-8gb-ram-256gb-ssd-fingerprint-bagpack-mouse-win11-2-yrs-intl-warranty-i128604258-s1036226068.html?search=1,Processor  Intel® Core™ i3N305 Processor 18 GHz 6MB Cache up to 38 GHz 8cores 8 Threads OS  Windows 11 Display  140inch FHD 1920 x 1080 169 aspect ratio LED Backlit 60Hz refresh rate 250nits 45% NTSC color gamut Antiglare display Nontouch screen Screentobody ratio83% GPU  Intel® UHD Graphics SSD  256GB SSD RAM  8GB DDR4 IO Ports  1x USB 20 TypeA 1x USB 32 Gen 1 TypeA 1x USB 32 Gen 1 TypeC 1x HDMI 14 1x 35mm Combo Audio Jack 1x DCin Battery  42WHrs 3S1P 3cell Liion Keyboard Touchpad Chiclet Backlit Keyboard Touchpad Weight  138 kg
nan,Acer Travelmate P2 i5 12th Gen 1235U – 8GB DDR4 RAM – 512GB SSD – 14″ FHD Display – Intel UHD Graphics - Backlit Keyboard,https://www.daraz.com.np/products/acer-travelmate-p2-i5-12th-gen-1235u-8gb-ddr4-ram-512gb-ssd-14-fhd-display-intel-uhd-graphics-backlit-keyboard-i127871739-s1034862265.html?search=1,"Processor 12th Generation Intel Core i5 1235U Operating System Windows 11 Home Graphics Intel UHD Graphics Memory 8GB DDR4 system memory Storage 512 GB PCIe Gen4 16 Gbs NVMe Single color backlit keyboard Display 3556 cm 140"" display with IPS InPlane Switching technology Full HD 1920 x 1080 highbrightness Acer ComfyView LEDbacklit TFT LC One year warranty against manufacturing defects"
nan,"Lenovo IdeaPad Slim 3i 2023 15 i3 13Th Gen / 8GB RAM / 256GB / 15.6"" FHD display",https://www.daraz.com.np/products/lenovo-ideapad-slim-3i-2023-15-i3-13th-gen-8gb-ram-256gb-156-fhd-display-i128155035-s1035244616.html?search=1,"Lenovo IdeaPad Slim 3i 2023 with Intel i3 1055U processor Pentacore 5core CPU Intel® Core™ i31305U 5C 1P + 4E  6T Pcore 16  45Ghz Ecore 12  33Ghz 10MB Integrated Intel® UHD Graphics 8GB Soldered LPDDR54800  8GB soldered memory not upgradable  256GB SSD M2 2242 PCIe® 40x4 NVMe®  One drive up to 1TB M2 2242 SSD High Definition HD Audio Userfacing stereo speakers 15W x2 optimized with Dolby® Audio™ 720p with Privacy Shutter 65W Round Tip 3pin 156"" FHD 1920x1080 IPS 300nits Antiglare NON Backlit English 2x USB 32 Gen 1 1x USBC® 32 Gen 1 support data transfer Power Delivery and DisplayPort™ 12 1x HDMI® 14 1x Card reader 1x Headphone  microphone combo jack 35mm 1x Power connector"
nan,HP Pavilion Aero 13 With Ryzen 5 5500U Processor 13.3 Inch WQXA Display 16GB RAM 1 TB ROM,https://www.daraz.com.np/products/hp-pavilion-aero-13-with-ryzen-5-5500u-processor-133-inch-wqxa-display-16gb-ram-1-tb-rom-i128233005-s1035371146.html?search=1,Brand HP Manufacturer HP Inc HP India Sales Pvt Ltd Model HP Pavilion Aero 13be0030AU Model Name HP Pavilion Aero 13be0030AU Model Year 2021 Product Dimensions 297 x 209 x 17 cm 1 Kilograms Batteries 1 Lithium Ion batteries required included Item model number HP Pavilion Aero 13be0030AU RAM Size 16 GB Memory Storage Capacity 1TB Memory Slots Available 2 Flash Memory Installed Size 512 GB Ram Memory Installed Size 16 GB Ram Memory Technology DDR4 Hard Drive Size 512 GB Hard Drive Interface Solid State Hard Disk Description SSD Optical Drive Type No Optical Drive Operating System Windows 10 Home Processor Brand AMD Processor Speed 42 GHz Processor Type Ryzen 5 Processor Count 1 Processor model number Ryzen 55600U Hardware Platform PC Hardware Interface Bluetooth Graphics Card Description Integrated Graphics Card Ram Size 2 GB Graphics Card Interface PCI Express Graphics Coprocessor AMD Raedon Resolution 1920 x 1200 Special Features Anti Glare Screen Light Weight MicroEdge Display Thin Chipset Type Amd r series Mounting Hardware Laptop Power Adapter Number of items 1 Software included Preinstalled Microsoft Office Home & Student 2019 Display Technology LED Standing screen display size 133 Inches Display Type LED Aspect Ratio 1610 Screen Resolution 1920 x 1200 pixels Resolution 1920 X 1200 WUXGA Pixels Audio Output Type Headphones Power Source Ac Battery Description Lithiumion Battery Average Life 4 Hours Batteries Included Yes Batteries Required Yes Battery cell composition Lithium Ion Wireless Type 80211ax Keyboard Description Chiclet Connector Type Bluetooth WiFi USB Form Factor UltraPortable Device type Ultrabook Manufacturer HP Inc Item Weight 1 kg
nan,"Asus Zenbook Q410VA i5 13th Gen 13500H EVO 8GB RAM 512GB ssd 14.5"" OLED Touch Laptop",https://www.daraz.com.np/products/asus-zenbook-q410va-i5-13th-gen-13500h-evo-8gb-ram-512gb-ssd-145-oled-touch-laptop-i128202116-s1035310799.html?search=1,CPU  i5 13500H 13th Gen RAM  8GB LPDDR5 on board HDD  512GB SSD Screen  145″ 28K 2880 x 1800 OLEDTOUCH Graphic  Intel® Iris® Xe Graphics Backlit Keyboard Windows 11 Home
nan,"Asus ZenBook 14x Oled | 13th Gen Intel Evo Core i5 | 8GB RAM 512GB SSD | 14.5"" OLED 2.8K Touchscreen | Backlit | Grey | Win 11",https://www.daraz.com.np/products/asus-zenbook-14x-oled-13th-gen-intel-evo-core-i5-8gb-ram-512gb-ssd-145-oled-28k-touchscreen-backlit-grey-win-11-i128194302-s1035326925.html?search=1,Color Inkwell Gray Operating System Windows 11 Home Processor Intel® Core™ i513500H Processor 26 GHz 18MB Cache up to 47 GHz 12cores 16 Threads Graphics Intel Iris Xᵉ Graphics Display 145inch 28K 2880 x 1800 OLED 1610 aspect ratio 02ms response time 550nits HDR peak brightness 100% DCIP3 color gamut 10000001 107 billion colors PANTONE Validated Glossy display 70% less harmful blue light SGS Eye Care Display Touch screen Screentobody ratio89% Memory 8GB LPDDR5 on board | Total system memory upgradeable to8GB Storage 512GB M2 NVMe™ PCIe® 40 SSD IO Ports 1x USB 32 Gen 2 TypeA | 2x Thunderbolt™ 4 supports display  power delivery | 1x HDMI 21 TMDS | 1x 35mm Combo Audio Jack Keyboard & Touchpad Backlit Chiclet Keyboard 14mm Keytravel Support NumberPad Camera FHD camera with IR function to support Windows Hello Network and Communication WiFi 6E80211ax Dual band 2*2 + Bluetooth® 53 Wireless Card Battery & Power Supply 70WHrs 3S1P 3cell Liion | TYPEC 90W AC Adapter Output 20V DC 45A 90W Input 100~240V AC 5060Hz universal Weight 156 kg 344 lbs
3060,"Acer Predator Helios 300 / i7 11th Gen / RTX 3060 / 16GB RAM / 1TB SSD /15.6"" QHD 165Hz Display",https://www.daraz.com.np/products/acer-predator-helios-300-i7-11th-gen-rtx-3060-16gb-ram-1tb-ssd-156-qhd-165hz-display-i128486228-s1035975940.html?search=1,"Processor CoreHexacore 8 Core GraphicsNVIDIA GeForce RTX 3060 Graphics with 6GB of dedicated GDDR6 VRAM Memory16GB DDR43200 Display156"" display with IPS QHD 2560 x 1440 highbrightness 300 nits Acer ComfyView LEDbacklit TFT LCD supporting 165 Hz 3 ms Overdrive 169 aspect ratio DCIP3 100% Connections HDMI  Yes Number of HDMI Outputs  1 Number of USB 32 Gen 1 TypeA Ports  2 Number of USB 32 Gen 2 TypeA Ports  1 Number of USB 32 Gen 2 TypeC Ports  1 Total Number of USB Ports  4 USB TypeC  Yes USB TypeC Detail  USB TypeC port USB 32 Gen 2 up to 10 Gbps DisplayPort over USBC Thunderbolt 4 USB charging 5 V 3 A Network RJ45  Yes Networking  Killer Double Shot Pro WirelessAX 1650i 802 11ax WiFi 6 Builtin Bluetooth™ 51 Storage 1TB SSD Size height x width x depth 142 x 10 x 09 inches Battery 3720mAh 4cell Liion Battery Pack Camera Webcam 720p Weight551lb Maximum Power Supply Wattage 230 watt"
4060,Lenovo Legion Slim 5 2023 AMD Ryzen™ 5 7640HS/ RTX 4060 8 GB / 16 GB DDR5 RAM /1TB Gen 4 SSD / 16” WQXGA Display / 165Hz Refresh Rate,https://www.daraz.com.np/products/lenovo-legion-slim-5-2023-amd-ryzen-5-7640hs-rtx-4060-8-gb-16-gb-ddr5-ram-1tb-gen-4-ssd-16-wqxga-display-165hz-refresh-rate-i128927845-s1036883619.html?search=1,"Processor  AMD Ryzen™ 5 7640HS 6C12T based on the Zen 4 architecture Graphics  NVIDIA® GeForce RTX™ 4060 8GB GDDR6 Boost Clock 2370MHz TGP 125W Memory  16GB DDR5 5200 Storage  1TB SSD M2 2280 PCIe 40x4 NVMe Card Reader  4in1 Card Reader Audio Chip  High Definition HD Audio Realtek ALC3306 codec Speakers  Stereo speakers 2W x2 audio by HARMAN certification optimized with Nahimic Audio Display  16"" WQXGA 2560x1600 IPS 500 nits Antiglare 100% RGB 165Hz GSYNC Low Blue Light High Gaming Performance Battery  Integrated LiPolymer 80Wh battery supports Super Rapid Charge Pro 10min charge 0~40% capacity 30 min charge 0~80% capacity 60min charge 0~100% capacity Keyboard  4Zone RGB Backlit English EU Operating System  Windows 11 Genuine Ethernet  1001000MRJ45 WLAN+ Bluetooth  WiFi 6E AX 2 x 2 + BT51 Standard Ports  1x Ethernet RJ45  1x HDMI 21 up to 8K30Hz  1x Headphonemicrophone combo jack 35mm  1x Power connector  1x USB 32 Gen 2 Always On 1x USBC 32 Gen 2 support data transfer and DisplayPort™ 14 1x USBC 32 Gen 2 support data transfer Power Delivery 140W and DisplayPort 14 1x USB 32 Gen 2  1x Power connector other Other Security  Eshutter Warranty  1 Years Authorized Distributor for Lenovo in Nepal  Megatech Group Pvt Ltd"
